Time (EST),RA (Deg),Dec (Deg),Az (Deg),Alt (Deg),Distance (Km),Eclipse %
2025-01-01 07:01:00-05:00,5.430080867118579,0.19227055066119186,89.66718722393051,5.892632218075264,41245.974612492486,0%
2025-01-01 07:02:00-05:00,5.6788274251712885,0.19490245413998103,89.66459037754592,5.894565247047499,41245.76343556746,0%
2025-01-01 07:03:00-05:00,5.927574063060497,0.19753070502871845,89.66199981354612,5.8964981342339575,41245.55227723049,0%
2025-01-01 07:04:00-05:00,6.17632078161368,0.2001552537154409,89.65941558087472,5.898430879165843,41245.34113754151,0%
2025-01-01 07:05:00-05:00,6.425067581661055,0.20277605065748167,89.65683772835693,5.90036348138061,41245.130016559684,0%
2025-01-01 07:06:00-05:00,6.673814463700977,0.20539304637940764,89.65426630470134,5.902295940748053,41244.918914307986,0%
2025-01-01 07:07:00-05:00,6.922561428659603,0.2080061914809771,89.65170135849247,5.904228256716257,41244.70783085529,0%
2025-01-01 07:08:00-05:00,7.171308477020943,0.21061543663008028,89.64914293819734,5.90616042918024,41244.496766221775,0%
2025-01-01 07:09:00-05:00,7.420055609694443,0.21322073257162102,89.6465910921572,5.9080924576139555,41244.28572047343,0%
2025-01-01 07:10:00-05:00,7.668802827157899,0.2158220301205143,89.64404586859376,5.9100243419276515,41244.07469362867,0%
2025-01-01 07:11:00-05:00,7.917550130305789,0.21841928017053808,89.64150731560123,5.911956081619735,41243.863685750825,0%
2025-01-01 07:12:00-05:00,8.166297519596368,0.22101243368735343,89.63897548115253,5.913887676628894,41243.652696855155,0%
2025-01-01 07:13:00-05:00,8.415044995914295,0.22360144171731214,89.63645041309118,5.915819126469816,41243.44172700312,0%
2025-01-01 07:14:00-05:00,8.663792559702406,0.22618625538052015,89.63393215913756,5.917750431110874,41243.23077620672,0%
2025-01-01 07:15:00-05:00,8.912540211829091,0.22876682587961258,89.63142076688094,5.9196815900915984,41243.019844524664,0%
2025-01-01 07:16:00-05:00,9.161287952729756,0.23134310449283627,89.62891628378557,5.921612603391757,41242.80893196761,0%
2025-01-01 07:17:00-05:00,9.410035783151029,0.23391504258180598,89.62641875718373,5.923543470684124,41242.59803857973,0%
2025-01-01 07:18:00-05:00,9.65878370382676,0.236482591589506,89.62392823427734,5.925474191658582,41242.38716440325,0%
2025-01-01 07:19:00-05:00,9.907531715175208,0.23904570303829456,89.62144476213983,5.927404766324878,41242.176309445465,0%
2025-01-01 07:20:00-05:00,10.156279818019987,0.2416043285375884,89.618968387709,5.9293351942917845,41241.965473757424,0%
2025-01-01 07:21:00-05:00,10.40502801276566,0.24415841977705002,89.61649915779317,5.931265475591384,41241.754657343976,0%
2025-01-01 07:22:00-05:00,10.653776300220507,0.2467079285352479,89.61403711906338,5.933195609856242,41241.5438602535,0%
2025-01-01 07:23:00-05:00,10.902524680774038,0.24925280667279662,89.6115823180594,5.93512559714045,41241.33308248836,0%
2025-01-01 07:24:00-05:00,11.15127315522415,0.25179300614102235,89.60913480118187,5.937055437097956,41241.122324094584,0%
2025-01-01 07:25:00-05:00,11.400021723940423,0.2543284789751531,89.60669461469844,5.938985129811209,41240.91158507135,0%
2025-01-01 07:26:00-05:00,11.648770387704602,0.25685917730291297,89.60426180473593,5.940914674955741,41240.70086546228,0%
2025-01-01 07:27:00-05:00,11.8975191468767,0.25938505333776385,89.60183641728634,5.942844072631682,41240.49016526461,0%
2025-01-01 07:28:00-05:00,12.146268002113505,0.26190605938649975,89.59941849819998,5.944773322650412,41240.27948450708,0%
2025-01-01 07:29:00-05:00,12.39501695407162,0.2644221478472237,89.59700809318733,5.946702424823281,41240.06882321833,0%
2025-01-01 07:30:00-05:00,12.643766003083716,0.26693327120753,89.59460524782028,5.948631379289854,41239.85818139126,0%
2025-01-01 07:31:00-05:00,12.892515149899358,0.26943938205191287,89.59221000752596,5.950560185780381,41239.64755906332,0%
2025-01-01 07:32:00-05:00,13.141264394829323,0.27194043305518817,89.58982241759202,5.952488844463988,41239.43695622408,0%
2025-01-01 07:33:00-05:00,13.390013738606747,0.2744363769908144,89.58744252315952,5.954417355092561,41239.22637290866,0%
2025-01-01 07:34:00-05:00,13.63876318152809,0.2769271667244371,89.58507036922848,5.956345717858313,41239.015809104,0%
2025-01-01 07:35:00-05:00,13.887512724310668,0.27941275522209025,89.5827060006505,5.958273932536672,41238.805264842566,0%
2025-01-01 07:36:00-05:00,14.136262367235958,0.2818930955437543,89.5803494621345,5.960201999342507,41238.594740108834,0%
2025-01-01 07:37:00-05:00,14.385012111006228,0.2843681408515989,89.57800079823934,5.962129918073337,41238.38423493275,0%
2025-01-01 07:38:00-05:00,14.633761955884744,0.28683784440352544,89.57566005337935,5.964057688969772,41238.17374929596,0%
2025-01-01 07:39:00-05:00,14.882511902557447,0.2893021595613445,89.57332727181722,5.965985311853154,41237.963283225756,0%
2025-01-01 07:40:00-05:00,15.131261951272501,0.2917610397844111,89.57100249766943,5.9679127869860435,41237.75283670128,0%
2025-01-01 07:41:00-05:00,15.380012102592747,0.29421443863681357,89.56868577489995,5.969840114317488,41237.54240973591,0%
2025-01-01 07:42:00-05:00,15.628762357066876,0.296662309785586,89.56637714732169,5.971767293821896,41237.33200234008,0%
2025-01-01 07:43:00-05:00,15.877512714928192,0.2991046069988135,89.56407665859805,5.973694325784713,41237.121614490454,0%
2025-01-01 07:44:00-05:00,16.12626317681404,0.30154128415285725,89.56178435223673,5.975621210093662,41236.91124620689,0%
2025-01-01 07:45:00-05:00,16.37501374293513,0.3039722952260416,89.55950027159489,5.977547947065777,41236.70089746254,0%
2025-01-01 07:46:00-05:00,16.62376441391586,0.30639759430664193,89.5572244598724,5.979474536608447,41236.49056827503,0%
2025-01-01 07:47:00-05:00,16.872515189951336,0.3088171355866668,89.55495696011701,5.981400979061353,41236.28025861495,0%
2025-01-01 07:48:00-05:00,17.12126607164729,0.311230873369789,89.5526978152175,5.98332727435692,41236.069968497235,0%
2025-01-01 07:49:00-05:00,17.370017059179023,0.3136387620651744,89.55044706790882,5.985253422859931,41235.859697889595,0%
2025-01-01 07:50:00-05:00,17.61876815314509,0.3160407561953545,89.54820476076549,5.9871794245188354,41235.64944680515,0%
2025-01-01 07:51:00-05:00,17.867519353697464,0.3184368103900725,89.54597093620647,5.989105279728065,41235.439215208404,0%
2025-01-01 07:52:00-05:00,18.11627066131139,0.32082687939330146,89.54374563648945,5.9910309885631685,41235.2290030985,0%
2025-01-01 07:53:00-05:00,18.365022076441008,0.3232109180614361,89.54152890371202,5.992956551123788,41235.018810471985,0%
2025-01-01 07:54:00-05:00,18.613773599222995,0.325588881361514,89.53932077981327,5.994881967828839,41234.8086372906,0%
2025-01-01 07:55:00-05:00,18.86252523020389,0.3279607243782496,89.53712130656774,5.996807238694319,41234.59848355982,0%
2025-01-01 07:56:00-05:00,19.11127696950386,0.3303264023078408,89.53493052559051,5.998732364160013,41234.38834923912,0%
2025-01-01 07:57:00-05:00,19.360028817650747,0.3326858704657833,89.53274847833066,6.000657344266492,41234.17823433128,0%
2025-01-01 07:58:00-05:00,19.608780774749683,0.33503908428081647,89.5305752060761,6.002582179475754,41233.968138793214,0%
2025-01-01 07:59:00-05:00,19.857532841306536,0.33738599930261637,89.52841074994727,6.004506869853274,41233.75806262499,0%
2025-01-01 08:00:00-05:00,20.10628501741049,0.33972657119583266,89.52625515090186,6.0064314158839744,41233.54800578086,0%
2025-01-01 08:01:00-05:00,20.35503730355358,0.34206075574770706,89.52410844972847,6.008355817652637,41233.337968258806,0%
2025-01-01 08:02:00-05:00,20.603789699800217,0.3443885088621109,89.52197068705148,6.010280075674374,41233.127950009766,0%
2025-01-01 08:03:00-05:00,20.852542206631973,0.34670978656718693,89.51984190332463,6.0122041900496335,41232.91795102982,0%
2025-01-01 08:04:00-05:00,21.10129482409913,0.34902454500941266,89.51772213883581,6.014128161312814,41232.70797126783,0%
2025-01-01 08:05:00-05:00,21.350047552547835,0.35133274046031837,89.51561143370155,6.016051989705343,41232.49801070444,0%
2025-01-01 08:06:00-05:00,21.59880039233223,0.35363432931475564,89.51350982786828,6.017975675462516,41232.28806932101,0%
2025-01-01 08:07:00-05:00,21.847553343465304,0.35592926808930675,89.51141736111344,6.019899219162375,41232.07814706145,0%
2025-01-01 08:08:00-05:00,22.09630640638904,0.358217513428847,89.50933407304035,6.021822620958871,41231.86824391594,0%
2025-01-01 08:09:00-05:00,22.34505958110122,0.360499022100781,89.50726000308245,6.02374588145258,41231.65835982587,0%
2025-01-01 08:10:00-05:00,22.593812868023956,0.36277375100245984,89.50519519049753,6.025669000819294,41231.44849477892,0%
2025-01-01 08:11:00-05:00,22.842566267134345,0.36504165715537873,89.50313967437202,6.027591979683692,41231.23864871382,0%
2025-01-01 08:12:00-05:00,23.0913197788389,0.3673026977126056,89.50109349361526,6.029514818242851,41231.028821615844,0%
2025-01-01 08:13:00-05:00,23.34007340309715,0.3695568299530151,89.49905668696368,6.031437517143539,41230.81901342134,0%
2025-01-01 08:14:00-05:00,23.58882714029504,0.3718040112885987,89.49702929297521,6.03336007660663,41230.60922411286,0%
2025-01-01 08:15:00-05:00,23.83758099037483,0.37404419925885735,89.49501135003337,6.035282497302622,41230.39945362403,0%
2025-01-01 08:16:00-05:00,24.08633495360283,0.37627735153715347,89.49300289634232,6.037204779576262,41230.18970192393,0%
2025-01-01 08:17:00-05:00,24.335089030221177,0.37850342592917746,89.49100396992796,6.039126923799896,41229.979968978565,0%
2025-01-01 08:18:00-05:00,24.58384322015498,0.38072238037128764,89.489014608639,6.041048930664326,41229.77025471926,0%
2025-01-01 08:19:00-05:00,24.832597523734677,0.38293417293695226,89.48703485014202,6.042970800457631,41229.56055912114,0%
2025-01-01 08:20:00-05:00,25.081351940869254,0.38513876183112516,89.48506473192563,6.044892533890822,41229.35088211322,0%
2025-01-01 08:21:00-05:00,25.33010647186779,0.38733610539739,89.48310429129486,6.046814131274084,41229.14122366818,0%
2025-01-01 08:22:00-05:00,25.578861116626406,0.38952616211246793,89.4811535653753,6.0487355933400115,41228.93158371261,0%
2025-01-01 08:23:00-05:00,25.827615875436855,0.3917088905932452,89.4792125911076,6.0506569204197955,41228.721962216856,0%
2025-01-01 08:24:00-05:00,26.07637074817308,0.3938842495913277,89.47728140525156,6.052578113266266,41228.5123591052,0%
2025-01-01 08:25:00-05:00,26.32512573510667,0.3960521980000177,89.47536004438068,6.054499172236815,41228.30277434506,0%
2025-01-01 08:26:00-05:00,26.57388083609412,0.3982126948489356,89.4734485448861,6.056420098104919,41228.09320785844,0%
2025-01-01 08:27:00-05:00,26.82263605139209,0.4003656993109297,89.47154694297139,6.0583408912459005,41227.883659610685,0%
2025-01-01 08:28:00-05:00,27.071391380834907,0.40251117069673137,89.46965527465635,6.0602615524588295,41227.674129520994,0%
2025-01-01 08:29:00-05:00,27.32014682456066,0.40464906846105236,89.46777357577237,6.062182082239913,41227.46461754145,0%
2025-01-01 08:30:00-05:00,27.56890238270161,0.40677935220107037,89.46590188196355,6.064102481093305,41227.2551236233,0%
2025-01-01 08:31:00-05:00,27.817658055055805,0.4089019816549575,89.46404022868747,6.066022749858171,41227.04564768118,0%
2025-01-01 08:32:00-05:00,28.066413841845897,0.4110169167078605,89.4621886512109,6.06794288895074,41226.83618967588,0%
2025-01-01 08:33:00-05:00,28.3151697428482,0.41312411738670957,89.46034718461324,6.069862899233417,41226.62674951945,0%
2025-01-01 08:34:00-05:00,28.563925758270884,0.41522354386692384,89.45851586378186,6.071782781141645,41226.41732717045,0%
2025-01-01 08:35:00-05:00,28.81268188787529,0.41731515646723266,89.45669472341535,6.073702535553876,41226.207922539186,0%
2025-01-01 08:36:00-05:00,29.061438131844145,0.41939891565629944,89.45488379801898,6.07562216293343,41225.998535581064,0%
2025-01-01 08:37:00-05:00,29.31019448992475,0.42147478204766925,89.45308312190787,6.07754166417601,41225.78916620443,0%
2025-01-01 08:38:00-05:00,29.558950962279603,0.4235427164062716,89.45129272920259,6.079461039764781,41225.57981436248,0%
2025-01-01 08:39:00-05:00,29.80770754863739,0.42560267964342174,89.44951265383224,6.0813802906175,41225.37047996108,0%
2025-01-01 08:40:00-05:00,30.0564642490362,0.427654632822561,89.44774292953052,6.083299417341918,41225.16116293982,0%
2025-01-01 08:41:00-05:00,30.305221063505375,0.42969853715788403,89.4459835898365,6.085218420559528,41224.95186323674,0%
2025-01-01 08:42:00-05:00,30.553977991748685,0.43173435401291416,89.44423466809539,6.087137301214235,41224.74258075472,0%
2025-01-01 08:43:00-05:00,30.802735033883177,0.43376204490615355,89.44249619745467,6.089056059838778,41224.53331544141,0%
2025-01-01 08:44:00-05:00,31.051492189592597,0.4357815715062878,89.44076821086713,6.09097469739978,41224.324067197136,0%
2025-01-01 08:45:00-05:00,31.300249458972566,0.4377928956383831,89.43905074108655,6.092893214452837,41224.11483596699,0%
2025-01-01 08:46:00-05:00,31.549006841690844,0.4397959792791514,89.43734382067078,6.0948116119818065,41223.90562164941,0%
2025-01-01 08:47:00-05:00,31.79776433782776,0.4417907845631069,89.43564748197748,6.096729890558719,41223.69642418752,0%
2025-01-01 08:48:00-05:00,32.04652194702727,0.4437772737778615,89.4339617571671,6.098648051192236,41223.487243477,0%
2025-01-01 08:49:00-05:00,32.29527966935776,0.4457554093702621,89.4322866781987,6.100566094464786,41223.27807945989,0%
2025-01-01 08:50:00-05:00,32.544037504443935,0.4477251539416779,89.43062227683278,6.102484021410433,41223.068932028895,0%
2025-01-01 08:51:00-05:00,32.79279545233274,0.44968647025412184,89.42896858462746,6.104401832633585,41222.8598011236,0%
2025-01-01 08:52:00-05:00,33.04155351263421,0.4516393212255771,89.42732563294095,6.106319529178577,41222.650686635636,0%
2025-01-01 08:53:00-05:00,33.29031168526723,0.45358366993535526,89.42569345292831,6.108237111781022,41222.44158849012,0%
2025-01-01 08:54:00-05:00,33.539069970141426,0.45551947962281447,89.42407207554196,6.110154581186206,41222.23250661118,0%
2025-01-01 08:55:00-05:00,33.787828366847265,0.45744671368609546,89.42246153153229,6.112071938458541,41222.023440888086,0%
2025-01-01 08:56:00-05:00,34.03658687537692,0.45936533568737103,89.42086185144436,6.113989184260967,41221.814391253836,0%
2025-01-01 08:57:00-05:00,34.28534549530094,0.46127530934835376,89.4192730656204,6.115906319677914,41221.60535759545,0%
2025-01-01 08:58:00-05:00,34.534104226595844,0.46317659855613746,89.41769520419616,6.117823345388299,41221.39633984415,0%
2025-01-01 08:59:00-05:00,34.78286306881264,0.46506916735875303,89.41612829710341,6.119740262494671,41221.18733788486,0%
2025-01-01 09:00:00-05:00,35.03162202191295,0.46695297997097424,89.41457237406632,6.121657071692971,41220.978351646874,0%
2025-01-01 09:01:00-05:00,35.28038108542793,0.46882800076987124,89.41302746460387,6.123573774105842,41220.76938101293,0%
2025-01-01 09:02:00-05:00,35.52914025930323,0.47069419430056053,89.41149359802642,6.125490370440785,41220.560425910895,0%
2025-01-01 09:03:00-05:00,35.7778995430525,0.47255152527185956,89.40997080343796,6.127406861841399,41220.35148622116,0%
2025-01-01 09:04:00-05:00,36.02665893660134,0.47439995856196115,89.40845910973273,6.129323249034837,41220.14256186941,0%
2025-01-01 09:05:00-05:00,36.275418439442575,0.4762394592140907,89.40695854559756,6.131239533182101,41219.93365273411,0%
2025-01-01 09:06:00-05:00,36.52417805138027,0.4780699924415304,89.40546913950874,6.133155715131303,41219.72475872761,0%
2025-01-01 09:07:00-05:00,36.772937772211925,0.47989152362639953,89.40399091973268,6.135071795740679,41219.515879761275,0%
2025-01-01 09:08:00-05:00,37.021697601404135,0.48170401831852055,89.4025239143263,6.136987776194494,41219.30701571088,0%
2025-01-01 09:09:00-05:00,37.27045753884396,0.4835074422402751,89.40106815113408,6.138903657258006,41219.0981664977,0%
2025-01-01 09:10:00-05:00,37.519217583976776,0.4853017612824723,89.39962365779033,6.140819440137221,41218.88933199514,0%
2025-01-01 09:11:00-05:00,37.7679777366729,0.48708694150974957,89.398190461716,6.142735125612323,41218.6805121228,0%
2025-01-01 09:12:00-05:00,38.016737996361535,0.4888629491564913,89.39676859012063,6.144650714904586,41218.47170675228,0%
2025-01-01 09:13:00-05:00,38.26549836289519,0.4906297506321522,89.39535806999945,6.146566208810374,41218.2629158014,0%
2025-01-01 09:14:00-05:00,38.51425883568556,0.49238731251724627,89.39395892813525,6.148481608567031,41218.054139139895,0%
2025-01-01 09:15:00-05:00,38.763019414568376,0.49413560156860914,89.39257119109548,6.1503969149862865,41217.845376683865,0%
2025-01-01 09:16:00-05:00,39.01178009893871,0.4958745847154082,89.39119488523413,6.152312129317397,41217.63662830166,0%
2025-01-01 09:17:00-05:00,39.26054088850955,0.4976042290638037,89.38983003668915,6.154227252498561,41217.427893895474,0%
2025-01-01 09:18:00-05:00,39.50930178297534,0.4993245018958111,89.38847667138283,6.156142285477573,41217.219173366495,0%
2025-01-01 09:19:00-05:00,39.75806278171433,0.5010353706683036,89.38713481502221,6.158057229520108,41217.01046658119,0%
2025-01-01 09:20:00-05:00,40.00682388450804,0.5027368030174781,89.38580449309651,6.159972085487582,41216.80177345,0%
2025-01-01 09:21:00-05:00,40.25558509071984,0.5044287667550714,89.38448573087905,6.161886854658163,41216.59309383798,0%
2025-01-01 09:22:00-05:00,40.504346400118585,0.5061112298733674,89.38317855342436,6.1638015379037165,41216.3844276544,0%
2025-01-01 09:23:00-05:00,40.75310781204397,0.5077841605414238,89.38188298556997,6.165716136523811,41216.17577476185,0%
2025-01-01 09:24:00-05:00,41.00186932625071,0.509447527110001,89.38059905193388,6.167630651401607,41215.967135068284,0%
2025-01-01 09:25:00-05:00,41.25063094206192,0.511101298107889,89.37932677691603,6.169545083849728,41215.7585084349,0%
2025-01-01 09:26:00-05:00,41.49939265921804,0.5127454422467476,89.37806618469595,6.171459434765327,41215.549894767944,0%
2025-01-01 09:27:00-05:00,41.74815447701998,0.5143799284174885,89.37681729923413,6.173373705480318,41215.341293926445,0%
2025-01-01 09:28:00-05:00,41.99691639519664,0.5160047256950177,89.37558014426978,6.175287896898291,41215.13270581595,0%
2025-01-01 09:29:00-05:00,42.24567841303227,0.5176198033347322,89.37435474332212,6.1772020103644465,41214.92413029388,0%
2025-01-01 09:30:00-05:00,42.49444053013179,0.519225130776643,89.37314111968843,6.179116046906049,41214.71556725225,0%
2025-01-01 09:31:00-05:00,42.74320274608155,0.5208206776444337,89.37193929644431,6.181030007563025,41214.50701658168,0%
2025-01-01 09:32:00-05:00,42.99196506015021,0.5224064137445676,89.37074929644369,6.182943893691753,41214.29847813827,0%
2025-01-01 09:33:00-05:00,43.240727472016104,0.5239823090703053,89.36957114231717,6.1848577062407015,41214.08995182249,0%
2025-01-01 09:34:00-05:00,43.489489980934614,0.5255483337983632,89.36840485647306,6.186771446575832,41213.88143748932,0%
2025-01-01 09:35:00-05:00,43.73825258656555,0.5271044582933381,89.36725046109542,6.188685115658307,41213.672935037794,0%
2025-01-01 09:36:00-05:00,43.98701528814776,0.5286506531044407,89.36610797814517,6.190598714868268,41213.464444321275,0%
2025-01-01 09:37:00-05:00,44.23577808532493,0.5301868889698912,89.3649774293582,6.192512245178958,41213.255965237346,0%
2025-01-01 09:38:00-05:00,44.4845409773212,0.5317131368136441,89.36385883624637,6.194425707981497,41213.04749763817,0%
2025-01-01 09:39:00-05:00,44.73330396376547,0.5332293677497083,89.36275222009569,6.196339104260207,41212.83904142003,0%
2025-01-01 09:40:00-05:00,44.98206704386084,0.534735553078979,89.36165760196734,6.198252435422916,41212.630596433126,0%
2025-01-01 09:41:00-05:00,45.230830217122836,0.5362316642930366,89.36057500269601,6.200165702563383,41212.42216256183,0%
2025-01-01 09:42:00-05:00,45.47959348305808,0.5377176730732565,89.35950444289014,6.202078906781588,41212.21373968973,0%
2025-01-01 09:43:00-05:00,45.72835684084006,0.5391935512900108,89.35844594293182,6.203992049506484,41212.005327664636,0%
2025-01-01 09:44:00-05:00,45.97712029007039,0.5406592710063886,89.35739952297541,6.205905131743931,41211.79692638033,0%
2025-01-01 09:45:00-05:00,46.22588382990971,0.5421148044750983,89.35636520294841,6.2078181549308935,41211.588535683644,0%
2025-01-01 09:46:00-05:00,46.47464745993892,0.5435601241425702,89.35534300254982,6.209731120084549,41211.38015546704,0%
2025-01-01 09:47:00-05:00,46.72341117930763,0.5449952026459618,89.35433294125092,6.211644028650803,41211.17178557634,0%
2025-01-01 09:48:00-05:00,46.97217498758508,0.546420012817122,89.35333503829386,6.213556881653522,41210.96342590316,0%
2025-01-01 09:49:00-05:00,47.22093888390011,0.5478345276797493,89.35234931269228,6.215469680554523,41210.7550762915,0%
2025-01-01 09:50:00-05:00,47.469702867808884,0.5492387204531897,89.35137578322998,6.217382426384593,41210.5467366322,0%
2025-01-01 09:51:00-05:00,47.71846693842775,0.550632564549682,89.35041446846144,6.219295120615536,41210.33840676803,0%
2025-01-01 09:52:00-05:00,47.967231095299354,0.5520160335781373,89.34946538671073,6.221207764286651,41210.130086588855,0%
2025-01-01 09:53:00-05:00,48.21599533751899,0.5533891013413418,89.34852855607181,6.223120358882835,41209.921775935974,0%
2025-01-01 09:54:00-05:00,48.46475966451623,0.5547517418393525,89.34760399440766,6.225032905552474,41209.71347468725,0%
2025-01-01 09:55:00-05:00,48.713524075691154,0.5561039292686991,89.34669171935008,6.226945405470373,41209.50518271765,0%
2025-01-01 09:56:00-05:00,48.96228857013435,0.5574456380218001,89.3457917482997,6.228857860118283,41209.29689986867,0%
2025-01-01 09:57:00-05:00,49.21105314734155,0.558776842690053,89.34490409842512,6.2307702705674055,41209.0886260265,0%
2025-01-01 09:58:00-05:00,49.45981780638911,0.5600975180613617,89.34402878666299,6.232682638312955,41208.880361031115,0%
2025-01-01 09:59:00-05:00,49.70858254676,0.5614076391235377,89.34316582971734,6.234594964433239,41208.67210476781,0%
2025-01-01 10:00:00-05:00,49.957347367513044,0.5627071810618874,89.34231524405972,6.236507250430168,41208.46385707575,0%
2025-01-01 10:01:00-05:00,50.20611226812326,0.5639961192625508,89.34147704592834,6.238419497386543,41208.25561783967,0%
2025-01-01 10:02:00-05:00,50.45487724763684,0.5652744293100972,89.34065125132825,6.2403317068108555,41208.047386897946,0%
2025-01-01 10:03:00-05:00,50.70364230550985,0.5665420869908351,89.33983787603066,6.242243879798793,41207.83916413381,0%
2025-01-01 10:04:00-05:00,50.95240744077675,0.5677990682904842,89.33903693557292,6.244156017864432,41207.63094938494,0%
2025-01-01 10:05:00-05:00,51.20117265277701,0.5690453493970332,89.338248445258,6.246068122213717,41207.42274252257,0%
2025-01-01 10:06:00-05:00,51.449937940845125,0.570280906700161,89.33747242015434,6.247980194054383,41207.214543417576,0%
2025-01-01 10:07:00-05:00,51.698703303993064,0.5715057167906952,89.33670887509555,6.24989223491364,41207.0063519061,0%
2025-01-01 10:08:00-05:00,51.9474687416529,0.5727197564633678,89.33595782468005,6.251804245894844,41206.79816787038,0%
2025-01-01 10:09:00-05:00,52.196234252815735,0.5739230027146257,89.33521928327089,6.253716228538279,41206.589991145025,0%
2025-01-01 10:10:00-05:00,52.444999836907606,0.5751154327456836,89.33449326499536,6.255628183948048,41206.38182161207,0%
2025-01-01 10:11:00-05:00,52.69376549290531,0.5762970239604,89.33377978374477,6.257540113674339,41206.173659105036,0%
2025-01-01 10:12:00-05:00,52.94253122021826,0.5774677539681777,89.33307885317436,6.259452018828656,41205.965503505045,0%
2025-01-01 10:13:00-05:00,53.19129701781357,0.5786276005819488,89.3323904867026,6.261363900962669,41205.7573546453,0%
2025-01-01 10:14:00-05:00,53.440062885091095,0.5797765418210463,89.33171469751147,6.263275761191758,41205.549212406564,0%
2025-01-01 10:15:00-05:00,53.688828821009665,0.580914555909181,89.33105149854578,6.26518760106848,41205.341076621815,0%
2025-01-01 10:16:00-05:00,53.937594824947695,0.5820416212772628,89.33040090251319,6.267099421721506,41205.132947170176,0%
2025-01-01 10:17:00-05:00,54.186360895858364,0.5831577165614275,89.32976292188377,6.2690112247044025,41204.92482388456,0%
2025-01-01 10:18:00-05:00,54.43512703300144,0.5842628206055239,89.3291375688899,6.270923011256981,41204.71670663188,0%
2025-01-01 10:19:00-05:00,54.68389323563481,0.5853569124605964,89.32852485552611,6.272834782618407,41204.50859527911,0%
2025-01-01 10:20:00-05:00,54.932659502688864,0.5864399713844737,89.32792479354845,6.2747465403513845,41204.30048965806,0%
2025-01-01 10:21:00-05:00,55.1814258335204,0.5875119768440885,89.32733739447487,6.276658285588693,41204.09238964716,0%
2025-01-01 10:22:00-05:00,55.43019222704615,0.5885729085137069,89.32676266958437,6.278570019899251,41203.88429507743,0%
2025-01-01 10:23:00-05:00,55.678958682611565,0.5896227462774547,89.32620062991742,6.2804817444193235,41203.67620582689,0%
2025-01-01 10:24:00-05:00,55.9277251991219,0.5906614702275567,89.32565128627503,6.282393460718928,41203.46812172629,0%
2025-01-01 10:25:00-05:00,56.1764917759144,0.5916890606668326,89.32511464921933,6.284305169940083,41203.26004265296,0%
2025-01-01 10:26:00-05:00,56.42525841188017,0.5927054981070012,89.32459072907258,6.286216873658774,41203.05196843698,0%
2025-01-01 10:27:00-05:00,56.674025106345965,0.59371076327107,89.32407953591775,6.2881285730145535,41202.843898955834,0%
2025-01-01 10:28:00-05:00,56.92279185819997,0.5947048370917407,89.32358107959752,6.290040269580787,41202.635834039786,0%
2025-01-01 10:29:00-05:00,57.17155866664497,0.5956877007134412,89.32309536971484,6.291951964612638,41202.42777355367,0%
2025-01-01 10:30:00-05:00,57.420325530879666,0.5966593354919766,89.32262241563241,6.293863659365147,41202.21971736231,0%
2025-01-01 10:31:00-05:00,57.669092449779335,0.5976197229941943,89.32216222647212,6.295775355412438,41202.011665295744,0%
2025-01-01 10:32:00-05:00,57.91785942263798,0.5985688449999205,89.32171481111583,6.297687053905984,41201.80361722997,0%
2025-01-01 10:33:00-05:00,58.16662644832057,0.5995066835005339,89.32128017820398,6.299598756421874,41201.59557299475,0%
2025-01-01 10:34:00-05:00,58.41539352611321,0.6004332207010749,89.32085833613671,6.301510464110727,41201.38753246608,0%
2025-01-01 10:35:00-05:00,58.66416065487373,0.6013484390188092,89.32044929307247,6.30342217854627,41201.17949547392,0%
2025-01-01 10:36:00-05:00,58.912927833874335,0.6022523210852715,89.32005305692901,6.305333900886915,41200.971461893365,0%
2025-01-01 10:37:00-05:00,59.16169506196702,0.6031448497449903,89.31966963538207,6.307245632702097,41200.76343155468,0%
2025-01-01 10:38:00-05:00,59.410462338413744,0.6040260080573704,89.31929903586648,6.309157375151852,41200.55540433272,0%
2025-01-01 10:39:00-05:00,59.65922966205392,0.6048957792954622,89.31894126557467,6.311069129810436,41200.3473800572,0%
2025-01-01 10:40:00-05:00,59.90799703214646,0.6057541469477983,89.31859633145794,6.312980897829821,41200.139358603745,0%
2025-01-01 10:41:00-05:00,60.15676444752338,0.6066010947172552,89.31826424022488,6.314892680783862,41199.93133980198,0%
2025-01-01 10:42:00-05:00,60.40553190732374,0.6074366065226126,89.31794499834253,6.316804479933924,41199.72332351558,0%
2025-01-01 10:43:00-05:00,60.65429941069181,0.608260666498265,89.3176386120357,6.318716296535375,41199.515309608774,0%
2025-01-01 10:44:00-05:00,60.903066956441734,0.6090732589941328,89.31734508728628,6.320628132165277,41199.30729791078,0%
2025-01-01 10:45:00-05:00,61.15183454381562,0.609874368577027,89.31706442983445,6.322539987969372,41199.09928829764,0%
2025-01-01 10:46:00-05:00,61.40060217161524,0.6106639800296915,89.31679664517696,6.32445186552912,41198.89128059805,0%
2025-01-01 10:47:00-05:00,61.64936983907771,0.6114420783523354,89.31654173856884,6.326363765985923,41198.68327468846,0%
2025-01-01 10:48:00-05:00,61.898137545001624,0.612208648761721,89.3162997150213,6.3282756909149995,41198.475270398136,0%
