Time (EST),RA (Deg),Dec (Deg),Az (Deg),Alt (Deg),Distance (Km)
2024-07-16 17:35:47.040000-04:00,144.06911257593939,-4.931926534988081,227.0542121507615,34.10801878835849,38251.853541296856
2024-07-16 17:35:47.200000-04:00,144.0697807177205,-4.931947723476821,227.05419710923388,34.108000480578845,38251.855079001754
2024-07-16 17:35:47.360000-04:00,144.0704488594932,-4.931968912104366,227.05418206763363,34.10798217269195,38251.85661671605
2024-07-16 17:35:47.520000-04:00,144.07111700309395,-4.931990100934865,227.05416702410406,34.107963865689726,38251.85815435608
2024-07-16 17:35:47.680000-04:00,144.071785144847,-4.932011289839981,227.05415198236133,34.10794555758681,38251.859692089354
2024-07-16 17:35:47.840000-04:00,144.0724532847494,-4.93203247881967,227.0541369424098,34.10792724838076,38251.86122991611
2024-07-16 17:35:48-04:00,144.07312142832058,-4.932053668066523,227.05412189866675,34.10790894105432,38251.862767584586
2024-07-16 17:35:48.160000-04:00,144.07378957004116,-4.932074857387976,227.0541068567134,34.10789063262561,38251.86430534645
2024-07-16 17:35:48.320000-04:00,144.0744577117547,-4.93209604684821,227.05409181468616,34.10787232409039,38251.86584311767
2024-07-16 17:35:48.480000-04:00,144.07512585529784,-4.932117236511401,227.05407677072913,34.107854016440086,38251.867380814576
2024-07-16 17:35:48.640000-04:00,144.0757939969904,-4.932138426249187,227.05406172855947,34.10783570768883,38251.86891860477
2024-07-16 17:35:48.800000-04:00,144.0764621386715,-4.932159616125716,227.05404668632147,34.10781739882794,38251.87045640456
2024-07-16 17:35:48.960000-04:00,144.07713028218495,-4.932180806205223,227.05403164215122,34.10779909085336,38251.871994129906
2024-07-16 17:35:49.120000-04:00,144.07779842384804,-4.932201996359303,227.05401659976792,34.107780781778075,38251.87353194855
2024-07-16 17:35:49.280000-04:00,144.0784665655011,-4.932223186652128,227.05400155731488,34.107762472593976,38251.87506977673
2024-07-16 17:35:49.440000-04:00,144.07913470898492,-4.9322443771478985,227.05398651293117,34.10774416429529,38251.87660753053
2024-07-16 17:35:49.600000-04:00,144.0798028506198,-4.932265567718254,227.05397147033435,34.10772585489595,38251.87814537762
2024-07-16 17:35:49.760000-04:00,144.080470992242,-4.9322867584273435,227.05395642766786,34.10770754538776,38251.87968323423
2024-07-16 17:35:49.920000-04:00,144.0811391356977,-4.932307949339387,227.05394138306923,34.107689236765836,38251.88122101642
2024-07-16 17:35:50.080000-04:00,144.0818072773016,-4.932329140325969,227.05392634026038,34.10767092704163,38251.882758892
2024-07-16 17:35:50.240000-04:00,144.082475418894,-4.932350331451277,227.05391129738194,34.107652617208515,38251.884296777156
2024-07-16 17:35:50.400000-04:00,144.0831435623176,-4.9323715227795395,227.05389625257104,34.107634308261886,38251.88583458783
2024-07-16 17:35:50.560000-04:00,144.08381170205377,-4.93239271411813,227.0538812114084,34.10761599722014,38251.887372575744
2024-07-16 17:35:50.720000-04:00,144.08447984361678,-4.932413905659655,227.05386616831638,34.107597687063084,38251.88891048934
2024-07-16 17:35:50.880000-04:00,144.08514798517115,-4.932435097339906,227.0538511251532,34.10757937679804,38251.89044841239
2024-07-16 17:35:51.040000-04:00,144.08581612855684,-4.932456289223105,227.05383608005496,34.107561067420946,38251.89198626085
2024-07-16 17:35:51.200000-04:00,144.0864842700917,-4.932477481180817,227.05382103674813,34.1075427569407,38251.89352420281
2024-07-16 17:35:51.360000-04:00,144.08715241161642,-4.932498673277244,227.05380599337164,34.1075244463516,38251.89506215432
2024-07-16 17:35:51.520000-04:00,144.08782055497255,-4.932519865576613,227.05379094805994,34.10750613665057,38251.89660003122
2024-07-16 17:35:51.680000-04:00,144.0884886964792,-4.932541057950496,227.05377590453838,34.10748782584707,38251.898138001576
2024-07-16 17:35:51.840000-04:00,144.0891568379747,-4.932562250463057,227.0537608609481,34.10746951493424,38251.899675981505
2024-07-16 17:35:52-04:00,144.0898249812997,-4.932583443178561,227.05374581542472,34.107451204908266,38251.90121388691
2024-07-16 17:35:52.160000-04:00,144.09049312277412,-4.932604635968549,227.05373077169233,34.10743289377936,38251.902751885806
2024-07-16 17:35:52.320000-04:00,144.09116126424126,-4.932625828897254,227.05371572788764,34.10741458254317,38251.904289894126
2024-07-16 17:35:52.480000-04:00,144.09182940753678,-4.932647022028859,227.05370068215066,34.107396272193384,38251.90582782798
2024-07-16 17:35:52.640000-04:00,144.09249754898156,-4.93266821523496,227.05368563820502,34.10737796074048,38251.90736585531
2024-07-16 17:35:52.800000-04:00,144.09316569225743,-4.9326894086439514,227.0536705923272,34.107359650173976,38251.9089038082
2024-07-16 17:35:52.960000-04:00,144.0938338336853,-4.932710602127446,227.0536555482365,34.10734133850673,38251.910441854365
2024-07-16 17:35:53.120000-04:00,144.09450197510344,-4.932731795749638,227.05364050407448,34.10732302673164,38251.91197990998
2024-07-16 17:35:53.280000-04:00,144.09517011467062,-4.932752989446277,227.0536254617054,34.107304713852606,38251.91351805914
2024-07-16 17:35:53.440000-04:00,144.0958382579071,-4.932774183410034,227.0536104155418,34.10728640285498,38251.915056049875
2024-07-16 17:35:53.600000-04:00,144.09650639929566,-4.9327953774482705,227.05359537116658,34.10726809075596,38251.91659413393
2024-07-16 17:35:53.760000-04:00,144.09717454067268,-4.9328165716251675,227.05358032672308,34.10724977854732,38251.918132227605
2024-07-16 17:35:53.920000-04:00,144.09784268388108,-4.932837766004965,227.05356528034469,34.10723146722668,38251.91967024669
2024-07-16 17:35:54.080000-04:00,144.09851082523727,-4.932858960459225,227.05355023575888,34.107213154802224,38251.9212083593
2024-07-16 17:35:54.240000-04:00,144.09917896658482,-4.932880155052138,227.0535351911021,34.10719484226975,38251.92274648141
2024-07-16 17:35:54.400000-04:00,144.09984710976218,-4.93290134984794,227.0535201445118,34.107176530624436,38251.924284528985
2024-07-16 17:35:54.560000-04:00,144.1005152510917,-4.9329225447182,227.05350509970992,34.107158217877725,38251.9258226699
2024-07-16 17:35:54.720000-04:00,144.10118339240825,-4.932943739727087,227.05349005484135,34.10713990502058,38251.9273608205
2024-07-16 17:35:54.880000-04:00,144.10185153555616,-4.932964934938881,227.05347500803765,34.10712159305151,38251.928898896505
2024-07-16 17:35:55.040000-04:00,144.10251967685605,-4.932986130225106,227.05345996302256,34.10710327998095,38251.93043706585
2024-07-16 17:35:55.200000-04:00,144.10318781814576,-4.933007325649981,227.05344491793915,34.10708496680087,38251.93197524482
2024-07-16 17:35:55.360000-04:00,144.10385596126432,-4.933028521277735,227.05342987092078,34.1070666545088,38251.933513349155
2024-07-16 17:35:55.520000-04:00,144.1045241025332,-4.933049716979902,227.0534148256939,34.10704834111362,38251.93505154701
2024-07-16 17:35:55.680000-04:00,144.10519224379206,-4.9330709128207015,227.05339978039856,34.107030027609,38251.93658975445
2024-07-16 17:35:55.840000-04:00,144.10586038687956,-4.933092108864385,227.05338473316837,34.10701171499234,38251.93812788728
2024-07-16 17:35:56-04:00,144.10652852628087,-4.93311330491826,227.0533696895878,34.106993400279926,38251.93966619741
2024-07-16 17:35:56.160000-04:00,144.1071966675116,-4.93313450117497,227.05335464407784,34.10697508645234,38251.94120443321
2024-07-16 17:35:56.320000-04:00,144.10786481057232,-4.933155697634559,227.053339596633,34.106956773512735,38251.94274259441
2024-07-16 17:35:56.480000-04:00,144.10853295178094,-4.933176894168541,227.05332455097948,34.10693845947015,38251.94428084908
2024-07-16 17:35:56.640000-04:00,144.10920109298064,-4.933198090841135,227.05330950525783,34.10692014531795,38251.94581911337
2024-07-16 17:35:56.800000-04:00,144.10986923601035,-4.933219287716587,227.0532944576012,34.106901832053815,38251.947357303055
2024-07-16 17:35:56.960000-04:00,144.1105373771908,-4.933240484666462,227.05327941173314,34.1068835176882,38251.94889558608
2024-07-16 17:35:57.120000-04:00,144.11120551836248,-4.933261681754933,227.05326436579665,34.10686520321323,38251.95043387871
2024-07-16 17:35:57.280000-04:00,144.11187366136403,-4.933282879046233,227.05324931792555,34.10684688962611,38251.951972096766
2024-07-16 17:35:57.440000-04:00,144.11254180251478,-4.9333040764119325,227.05323427184564,34.10682857493609,38251.95351040827
2024-07-16 17:35:57.600000-04:00,144.11320994365417,-4.933325273916216,227.0532192256976,34.10681026013651,38251.9550487294
2024-07-16 17:35:57.760000-04:00,144.1138780866262,-4.9333464716233655,227.05320417761317,34.10679194622576,38251.956586975844
2024-07-16 17:35:57.920000-04:00,144.11454622774747,-4.933367669404883,227.05318913132007,34.10677363121205,38251.95812531576
2024-07-16 17:35:58.080000-04:00,144.11521436885877,-4.933388867324985,227.05317408495736,34.10675531608965,38251.959663665235
2024-07-16 17:35:58.240000-04:00,144.11588251180115,-4.93341006544792,227.05315903665988,34.106737001855215,38251.96120194011
2024-07-16 17:35:58.400000-04:00,144.1165506528928,-4.93343126364521,227.05314399015498,34.1067186865171,38251.9627403085
2024-07-16 17:35:58.560000-04:00,144.1172187939734,-4.933452461981113,227.05312894357894,34.10670037107113,38251.96427868637
2024-07-16 17:35:58.720000-04:00,144.11788693504687,-4.933473660455585,227.05311389692932,34.106682055518796,38251.96581707358
2024-07-16 17:35:58.880000-04:00,144.1185550761089,-4.933494859068651,227.0530988502114,34.10666373985696,38251.96735547039
2024-07-16 17:35:59.040000-04:00,144.1192232171612,-4.933516057820289,227.05308380342095,34.10664542408812,38251.968893876605
2024-07-16 17:35:59.200000-04:00,144.11989136004328,-4.933537256774749,227.0530687546985,34.106627109205654,38251.970432208356
2024-07-16 17:35:59.360000-04:00,144.1205595010758,-4.9335584558035395,227.05305370776745,34.10660879322026,38251.971970633575
2024-07-16 17:35:59.520000-04:00,144.1212276420987,-4.933579654970926,227.0530386607638,34.10659047712787,38251.97350906821
2024-07-16 17:35:59.680000-04:00,144.1218957849524,-4.9336008543411065,227.053023611827,34.10657216192257,38251.97504742832
2024-07-16 17:35:59.840000-04:00,144.12256392595555,-4.933622053785615,227.0530085646827,34.10655384561363,38251.97658588195
2024-07-16 17:36:00-04:00,144.12323206694998,-4.933643253368696,227.05299351746487,34.10653552919829,38251.97812434492
2024-07-16 17:36:00.160000-04:00,144.1239002097731,-4.933664453154567,227.05297846831618,34.106517213668724,38251.97966273348
2024-07-16 17:36:00.320000-04:00,144.1245683507465,-4.933685653014766,227.0529634209589,34.10649889703619,38251.981201215494
2024-07-16 17:36:00.480000-04:00,144.1252364917089,-4.93370685301351,227.05294837353043,34.1064805802959,38251.982739707026
2024-07-16 17:36:00.640000-04:00,144.12590463450366,-4.933728053215063,227.05293332416753,34.10646226444341,38251.984278123935
2024-07-16 17:36:00.800000-04:00,144.12657277544758,-4.933749253490907,227.0529182765972,34.10644394748735,38251.98581663437
2024-07-16 17:36:00.960000-04:00,144.1272409163832,-4.933770453905319,227.05290322895308,34.10642563042503,38251.98735515413
2024-07-16 17:36:01.120000-04:00,144.12790905914576,-4.933791654522503,227.0528881793796,34.10640731424758,38251.98889359957
2024-07-16 17:36:01.280000-04:00,144.12857720006144,-4.933812855213979,227.05287313159624,34.106388996968,38251.9904321384
2024-07-16 17:36:01.440000-04:00,144.12924533912397,-4.933834055979775,227.05285808560274,34.10637067858638,38251.99197077064
2024-07-16 17:36:01.600000-04:00,144.12991348002026,-4.933855256948347,227.05284303767456,34.106352361092725,38251.993509328284
2024-07-16 17:36:01.760000-04:00,144.13058162274604,-4.933876458119677,227.05282798781707,34.10633404448395,38251.99504781158
2024-07-16 17:36:01.920000-04:00,144.13124976361988,-4.933897659365306,227.05281293974824,34.10631572677389,38251.99658638822
2024-07-16 17:36:02.080000-04:00,144.13191790448658,-4.933918860749459,227.05279789160704,34.10629740895674,38251.99812497427
2024-07-16 17:36:02.240000-04:00,144.1325860471827,-4.933940062336371,227.05278284153675,34.10627909202441,38251.99966348598
2024-07-16 17:36:02.400000-04:00,144.13325418802964,-4.933961263997575,227.0527677932535,34.10626077399164,38252.001202090956
2024-07-16 17:36:02.560000-04:00,144.13392232886278,-4.933982465797298,227.0527527449021,34.10624245584945,38252.00274070551
2024-07-16 17:36:02.720000-04:00,144.13459047152944,-4.934003667799753,227.0527376946187,34.10622413859376,38252.004279245615
2024-07-16 17:36:02.880000-04:00,144.13525861234567,-4.934024869876504,227.05272264612387,34.10620582023678,38252.005817879035
2024-07-16 17:36:03.040000-04:00,144.13592675315044,-4.934046072091751,227.05270759755945,34.10618750177119,38252.007356522
2024-07-16 17:36:03.200000-04:00,144.13659489578765,-4.934067274509749,227.05269254706172,34.106169184192815,38252.00889509045
2024-07-16 17:36:03.360000-04:00,144.13726303657427,-4.93408847700203,227.05267749835394,34.10615086551242,38252.01043375226
2024-07-16 17:36:03.520000-04:00,144.13793117735253,-4.934109679632798,227.05266244957372,34.10613254672502,38252.01197242348
2024-07-16 17:36:03.680000-04:00,144.13859931995876,-4.934130882466296,227.05264739886442,34.10611422882247,38252.01351102037
2024-07-16 17:36:03.840000-04:00,144.13926746071579,-4.934152085374052,227.0526323499437,34.10609590981867,38252.01504971058
2024-07-16 17:36:04-04:00,144.13993560330397,-4.93417328848456,227.05261729908958,34.10607759170216,38252.01658832625
2024-07-16 17:36:04.160000-04:00,144.1406037422018,-4.934194491605049,227.05260225188925,34.10605927148776,38252.01812711939
2024-07-16 17:36:04.320000-04:00,144.14127188293074,-4.934215694928279,227.0525872027542,34.10604095216137,38252.01966583794
2024-07-16 17:36:04.480000-04:00,144.14194002364698,-4.934236898389979,227.0525721535509,34.10602263272566,38252.02120456607
2024-07-16 17:36:04.640000-04:00,144.14260816619415,-4.934258102054402,227.05255710241588,34.106004314176324,38252.022743219735
2024-07-16 17:36:04.800000-04:00,144.14327630689368,-4.934279305793079,227.05254205306784,34.105985994526634,38252.02428196667
2024-07-16 17:36:04.960000-04:00,144.1439444475804,-4.934300509670218,227.0525270036518,34.10596767476751,38252.025820723175
2024-07-16 17:36:05.120000-04:00,144.14461259009818,-4.934321713750076,227.0525119523036,34.10594935589495,38252.02735940523
2024-07-16 17:36:05.280000-04:00,144.14528073076673,-4.934342917904156,227.0524969027441,34.10593103592115,38252.02889818062
2024-07-16 17:36:05.440000-04:00,144.14594887142687,-4.934364122196712,227.05248185311234,34.105912715840304,38252.0304369654
2024-07-16 17:36:05.600000-04:00,144.1466170139151,-4.934385326691953,227.0524668015514,34.10589439664441,38252.031975675825
2024-07-16 17:36:05.760000-04:00,144.14728515455545,-4.934406531261444,227.05245175177754,34.10587607634812,38252.03351447954
2024-07-16 17:36:05.920000-04:00,144.1479532951846,-4.934427735969384,227.05243670193434,34.10585775594322,38252.03505329273
2024-07-16 17:36:06.080000-04:00,144.14862143764333,-4.934448940880002,227.05242165016048,34.105839436424,38252.03659203156
2024-07-16 17:36:06.240000-04:00,144.1492895782542,-4.934470145864845,227.05240660017404,34.105821115804325,38252.03813086365
2024-07-16 17:36:06.400000-04:00,144.1499577188524,-4.934491350988126,227.05239155011915,34.105802795075434,38252.039669705315
2024-07-16 17:36:06.560000-04:00,144.15062586128167,-4.934512556314091,227.05237649813247,34.10578447523297,38252.04120847251
2024-07-16 17:36:06.720000-04:00,144.1512940018629,-4.934533761714268,227.05236144793312,34.10576615429009,38252.04274733297
2024-07-16 17:36:06.880000-04:00,144.15196214059353,-4.934554967188637,227.05234639952516,34.105747832244404,38252.044286286895
2024-07-16 17:36:07.040000-04:00,144.15263028299188,-4.9345761729299165,227.05233134732688,34.10572951207801,38252.045825082525
2024-07-16 17:36:07.200000-04:00,144.15329842354382,-4.934597378745413,227.05231629691468,34.10571119081189,38252.04736397137
2024-07-16 17:36:07.360000-04:00,144.1539665640844,-4.934618584699316,227.05230124643288,34.105692869437306,38252.04890286974
2024-07-16 17:36:07.520000-04:00,144.15463470645443,-4.9346397908559005,227.05228619402075,34.10567454894828,38252.050441693704
2024-07-16 17:36:07.680000-04:00,144.15530284697684,-4.9346609970866835,227.05227114339561,34.10565622735901,38252.05198061091
2024-07-16 17:36:07.840000-04:00,144.15597098748927,-4.93468220345588,227.0522560926997,34.10563790566197,38252.05351953757
2024-07-16 17:36:08-04:00,144.15663912982995,-4.934703410027736,227.0522410400746,34.10561958484984,38252.055058389895
2024-07-16 17:36:08.160000-04:00,144.15730727031996,-4.934724616673746,227.0522259892396,34.10560126293578,38252.056597335635
2024-07-16 17:36:08.320000-04:00,144.1579754108014,-4.934745823458188,227.0522109383323,34.105582940914715,38252.05813629076
