Time (EST),RA (Deg),Dec (Deg),Az (Deg),Alt (Deg),Distance (Km),Radiant Flux (W),Counts,Airmass
2024-08-22 15:43:09-04:00,43.47128345732988,10.041392666351147,319.9720778867798,-31.833475726054637,7483.209151876524,0.0,0.0,-1.8951254438972571
2024-08-22 15:43:09.500000-04:00,43.496800087976816,10.04198414947006,319.9490370756337,-31.821256680699822,7481.101623333767,0.0,0.0,-1.895773385811669
2024-08-22 15:43:10-04:00,43.522324410880216,10.042562675340527,319.92598800628156,-31.8090394259874,7478.994223534406,0.0,0.0,-1.896421760455416
2024-08-22 15:43:10.500000-04:00,43.54785642545092,10.043128232639377,319.90293066972407,-31.7968239644842,7476.886953203239,0.0,0.0,-1.897070568056918
2024-08-22 15:43:11-04:00,43.57339613108665,10.043680810036516,319.87986505696074,-31.784610298761176,7474.779813065803,0.0,0.0,-1.897719808844351
2024-08-22 15:43:11.500000-04:00,43.598943527182506,10.044220396195822,319.8567911589838,-31.772398431389345,7472.672803847737,0.0,0.0,-1.8983694830458548
2024-08-22 15:43:12-04:00,43.62449861311969,10.044746979773793,319.8337089667865,-31.76018836494529,7470.565926275696,0.0,0.0,-1.8990195908892475
2024-08-22 15:43:12.500000-04:00,43.65006138827376,10.045260549420487,319.8106184713584,-31.747980102008114,7468.459181076827,0.0,0.0,-1.899670132602182
2024-08-22 15:43:13-04:00,43.67563185201426,10.045761093779312,319.78751966368515,-31.735773645159213,7466.352568978702,0.0,0.0,-1.9003211084121558
2024-08-22 15:43:13.500000-04:00,43.701210003696374,10.046248601487424,319.76441253474746,-31.723568996981466,7464.246090709261,0.0,0.0,-1.900972518546557
2024-08-22 15:43:14-04:00,43.72679584266966,10.046723061174468,319.7412970755273,-31.711366160063914,7462.139746997528,0.0,0.0,-1.9016243632324128
2024-08-22 15:43:14.500000-04:00,43.75238936827786,10.04718446146429,319.7181732769991,-31.699165136995187,7460.033538572532,0.0,0.0,-1.9022766426967306
2024-08-22 15:43:15-04:00,43.7779905798514,10.047632790973237,319.6950411301408,-31.686965930371112,7457.927466164584,0.0,0.0,-1.902929357166106
2024-08-22 15:43:15.500000-04:00,43.80359947671378,10.048068038312017,319.67190062591857,-31.674768542785,7455.821530503629,0.0,0.0,-1.9035825068672292
2024-08-22 15:43:16-04:00,43.829216058179,10.04849019208382,319.64875175530364,-31.662572976838003,7453.715732321039,0.0,0.0,-1.90423609202633
2024-08-22 15:43:16.500000-04:00,43.854840323556,10.04889924088576,319.6255945092585,-31.650379235130874,7451.610072348138,0.0,0.0,-1.9048901128696254
2024-08-22 15:43:17-04:00,43.88047227214268,10.049295173308145,319.6024288787462,-31.63818732026925,7449.50455131718,0.0,0.0,-1.9055445696230289
2024-08-22 15:43:17.500000-04:00,43.90611190322623,10.049677977934518,319.57925485472623,-31.62599723486163,7447.399169960968,0.0,0.0,-1.9061994625122578
2024-08-22 15:43:18-04:00,43.931759216087784,10.050047643342385,319.5560724281528,-31.613808981517643,7445.293929012524,0.0,0.0,-1.90685479176293
2024-08-22 15:43:18.500000-04:00,43.95741421000069,10.050404158101998,319.5328815899795,-31.601622562851976,7443.188829205847,0.0,0.0,-1.9075105576003444
2024-08-22 15:43:19-04:00,43.98307688422555,10.050747510777361,319.50968233115657,-31.589437981481492,7441.083871275317,0.0,0.0,-1.9081667602496408
2024-08-22 15:43:19.500000-04:00,44.00874723801865,10.051077689925716,319.4864746426314,-31.577255240026545,7438.9790559560115,0.0,0.0,-1.9088233999357282
2024-08-22 15:43:20-04:00,44.034425270626784,10.05139468409825,319.463258515346,-31.565074341108442,7436.874383983204,0.0,0.0,-1.909480476883414
2024-08-22 15:43:20.500000-04:00,44.060110981283096,10.051698481838933,319.4400339402438,-31.5528952873546,7434.769856093291,0.0,0.0,-1.9101379913171292
2024-08-22 15:43:21-04:00,44.08580436921888,10.051989071685602,319.4168009082613,-31.54071808139287,7432.665473022797,0.0,0.0,-1.9107959434612365
2024-08-22 15:43:21.500000-04:00,44.11150543365363,10.052266442168959,319.39355941033585,-31.528542725856784,7430.561235509259,0.0,0.0,-1.9114543335397378
2024-08-22 15:43:22-04:00,44.137214173797005,10.052530581814384,319.3703094373962,-31.516369223378476,7428.457144290056,0.0,0.0,-1.9121131617766602
2024-08-22 15:43:22.500000-04:00,44.162930588851154,10.05278147913945,319.34705098037387,-31.504197576597544,7426.353200103891,0.0,0.0,-1.9127724283955798
2024-08-22 15:43:23-04:00,44.18865467800922,10.053019122655769,319.32378403019504,-31.492027788154797,7424.24940368974,0.0,0.0,-1.9134321336199467
2024-08-22 15:43:23.500000-04:00,44.214386440458625,10.053243500868454,319.300508577783,-31.479859860693885,7422.145755787103,0.0,0.0,-1.9140922776730105
2024-08-22 15:43:24-04:00,44.2401258753711,10.053454602276304,319.2772246140569,-31.467693796860907,7420.042257135983,0.0,0.0,-1.9147528607778266
2024-08-22 15:43:24.500000-04:00,44.265872981914576,10.053652415371015,319.2539321299358,-31.455529599306846,7417.938908477248,0.0,0.0,-1.915413883157132
2024-08-22 15:43:25-04:00,44.29162775924813,10.053836928638388,319.23063111633337,-31.443367270683954,7415.835710552072,0.0,0.0,-1.9160753450335362
2024-08-22 15:43:25.500000-04:00,44.3173902065209,10.054008130557008,319.2073215641633,-31.431206813649844,7413.73266410256,0.0,0.0,-1.9167372466293018
2024-08-22 15:43:26-04:00,44.34316032287237,10.054166009600134,319.184003464331,-31.419048230861037,7411.629769870723,0.0,0.0,-1.9173995881666863
2024-08-22 15:43:26.500000-04:00,44.36893810743425,10.054310554233712,319.16067680774427,-31.406891524980917,7409.527028599778,0.0,0.0,-1.918062369867514
2024-08-22 15:43:27-04:00,44.39472355933102,10.054441752917176,319.1373415853056,-31.39473669867456,7407.4244410332985,0.0,0.0,-1.918725591953457
2024-08-22 15:43:27.500000-04:00,44.420516677675444,10.05455959410404,319.1139977879149,-31.382583754609847,7405.3220079154,0.0,0.0,-1.9193892546459694
2024-08-22 15:43:28-04:00,44.44631746157152,10.054664066240896,319.0906454064699,-31.37043269545854,7403.219729990893,0.0,0.0,-1.920053358166229
2024-08-22 15:43:28.500000-04:00,44.47212591011583,10.054755157768378,319.0672844318635,-31.35828352389389,7401.117608004917,0.0,0.0,-1.920717902735268
2024-08-22 15:43:29-04:00,44.49794202239429,10.054832857120056,319.04391485498917,-31.346136242594866,7399.015642703633,0.0,0.0,-1.9213828885737358
2024-08-22 15:43:29.500000-04:00,44.52376579749027,10.05489715272373,319.0205366667329,-31.33399085424027,7396.913834833228,0.0,0.0,-1.922048315902228
2024-08-22 15:43:30-04:00,44.54959723446641,10.054948033000327,318.9971498579819,-31.32184736151468,7394.812185140941,0.0,0.0,-1.9227141849409521
2024-08-22 15:43:30.500000-04:00,44.57543633238724,10.05498548636484,318.9737544196173,-31.309705767103598,7392.71069437421,0.0,0.0,-1.9233804959099934
2024-08-22 15:43:31-04:00,44.6012830903026,10.05500950122524,318.9503503425204,-31.297566073697897,7390.609363281448,0.0,0.0,-1.924047249029073
2024-08-22 15:43:31.500000-04:00,44.6271375072583,10.055020065983715,318.92693761756743,-31.285428283989692,7388.508192611333,0.0,0.0,-1.9247144445177717
2024-08-22 15:43:32-04:00,44.652999582282234,10.055017169035679,318.9035162356329,-31.273292400675288,7386.407183113318,0.0,0.0,-1.9253820825953645
2024-08-22 15:43:32.500000-04:00,44.67886931440209,10.055000798770397,318.88008618758766,-31.261158426453363,7384.306335537295,0.0,0.0,-1.9260501634809215
2024-08-22 15:43:33-04:00,44.704746702635354,10.05497094357089,318.85664746429813,-31.249026364024846,7382.205650633608,0.0,0.0,-1.9267186873933129
2024-08-22 15:43:33.500000-04:00,44.73063174598737,10.054927591813456,318.83320005663217,-31.236896216096397,7380.10512915364,0.0,0.0,-1.9273876545510165
2024-08-22 15:43:34-04:00,44.75652444345479,10.05487073186819,318.8097439554522,-31.224767985376246,7378.004771849074,0.0,0.0,-1.9280570651723419
2024-08-22 15:43:34.500000-04:00,44.78242479402477,10.054800352099027,318.7862791516181,-31.21264167457573,7375.904579472191,0.0,0.0,-1.92872691947535
2024-08-22 15:43:35-04:00,44.80833279668188,10.054716440863679,318.7628056359844,-31.200517286408026,7373.80455277562,0.0,0.0,-1.9293972176779193
2024-08-22 15:43:35.500000-04:00,44.8342484503915,10.054618986513061,318.73932339940785,-31.1883948235924,7371.704692513101,0.0,0.0,-1.9300679599975095
2024-08-22 15:43:36-04:00,44.86017175411867,10.054507977392085,318.71583243273864,-31.176274288849093,7369.604999438576,0.0,0.0,-1.9307391466514403
2024-08-22 15:43:36.500000-04:00,44.886102706814285,10.054383401839413,318.69233272682544,-31.164155684902152,7367.505474306691,0.0,0.0,-1.9314107778567378
2024-08-22 15:43:37-04:00,44.91204130742222,10.05424524818752,318.66882427251244,-31.152039014477687,7365.40611787248,0.0,0.0,-1.932082853830229
2024-08-22 15:43:37.500000-04:00,44.93798755487617,10.054093504762271,318.6453070606439,-31.139924280306932,7363.306930891951,0.0,0.0,-1.9327553747883643
2024-08-22 15:43:38-04:00,44.96394144810431,10.053928159883359,318.62178108205967,-31.12781148512331,7361.207914121469,0.0,0.0,-1.933428340947392
2024-08-22 15:43:38.500000-04:00,44.98990298601755,10.053749201864504,318.5982463275968,-31.115700631663,7359.109068317964,0.0,0.0,-1.9341017525233108
2024-08-22 15:43:39-04:00,45.01587216752653,10.0535566190128,318.5747027880889,-31.103591722665595,7357.010394238981,0.0,0.0,-1.9347756097318398
2024-08-22 15:43:39.500000-04:00,45.041848991529235,10.05335039962952,318.5511504543674,-31.09148476087354,7354.911892642589,0.0,0.0,-1.9354499127884526
2024-08-22 15:43:40-04:00,45.067833456914165,10.053130532009073,318.5275893172637,-31.07937974903475,7352.813564287875,0.0,0.0,-1.9361246619082166
2024-08-22 15:43:40.500000-04:00,45.09382556256063,10.052897004440496,318.50401936759926,-31.06727668989556,7350.715409933665,0.0,0.0,-1.9367998573061966
2024-08-22 15:43:41-04:00,45.119825307338424,10.052649805205847,318.4804405962003,-31.055175586210268,7348.617430340211,0.0,0.0,-1.9374754991969185
2024-08-22 15:43:41.500000-04:00,45.14583269011056,10.052388922581372,318.456852993886,-31.04307644073372,7346.519626267904,0.0,0.0,-1.9381515877947764
2024-08-22 15:43:42-04:00,45.17184770972939,10.05211434483684,318.43325655147595,-31.030979256225965,7344.421998478062,0.0,0.0,-1.9388281233137772
2024-08-22 15:43:42.500000-04:00,45.19787036503677,10.051826060236547,318.40965125978136,-31.018884035446497,7342.3245477319715,0.0,0.0,-1.9395051059678594
2024-08-22 15:43:43-04:00,45.223900654865346,10.051524057037623,318.3860371096179,-31.006790781162902,7340.227274792332,0.0,0.0,-1.9401825359704086
2024-08-22 15:43:43.500000-04:00,45.249938578044436,10.051208323491867,318.3624140917918,-30.99469949614148,7338.130180421663,0.0,0.0,-1.9408604135347731
2024-08-22 15:43:44-04:00,45.27598413338463,10.050878847844169,318.3387821971128,-30.98261018315599,7336.033265383829,0.0,0.0,-1.941538738873788
2024-08-22 15:43:44.500000-04:00,45.30203731969548,10.05053561833419,318.3151414163805,-30.97052284497839,7333.936530442404,0.0,0.0,-1.9422175122002756
2024-08-22 15:43:45-04:00,45.328098135771846,10.050178623194528,318.2914917404004,-30.958437484389563,7331.839976362546,0.0,0.0,-1.9428967337264604
2024-08-22 15:43:45.500000-04:00,45.3541665804019,10.049807850652234,318.26783315996806,-30.946354104169053,7329.7436039092245,0.0,0.0,-1.9435764036645247
2024-08-22 15:43:46-04:00,45.38024265236715,10.049423288928205,318.2441656658799,-30.93427270710162,7327.647413848339,0.0,0.0,-1.9442565222262544
2024-08-22 15:43:46.500000-04:00,45.40632635043332,10.04902492623711,318.22048924892744,-30.922193295974242,7325.551406946229,0.0,0.0,-1.9449370896231999
2024-08-22 15:43:47-04:00,45.43241767336067,10.048612750787271,318.19680389990293,-30.9101158735793,7323.455583970178,0.0,0.0,-1.945618106066489
2024-08-22 15:43:47.500000-04:00,45.45851661990227,10.04818675078154,318.1731096095914,-30.89804044270927,7321.359945687541,0.0,0.0,-1.9462995717671387
2024-08-22 15:43:48-04:00,45.484623188796725,10.047746914415972,318.1494063687805,-30.8859670061635,7319.264492866884,0.0,0.0,-1.9469814869356594
2024-08-22 15:43:48.500000-04:00,45.510737378780625,10.047293229881014,318.12569416825033,-30.873895566741666,7317.169226276869,0.0,0.0,-1.9476638517824294
2024-08-22 15:43:49-04:00,45.536859188573374,10.046825685361341,318.1019729987789,-30.86182612724644,7315.074146686722,0.0,0.0,-1.9483466665175373
2024-08-22 15:43:49.500000-04:00,45.562988616889086,10.046344269034867,318.07824285114435,-30.849758690486404,7312.9792548667065,0.0,0.0,-1.949029931350622
2024-08-22 15:43:50-04:00,45.58912566243304,10.045848969073907,318.054503716121,-30.837693259271962,7310.884551587457,0.0,0.0,-1.9497136464910974
2024-08-22 15:43:50.500000-04:00,45.615270323899026,10.04533977364449,318.03075558447983,-30.825629836416994,7308.790037620229,0.0,0.0,-1.950397812148061
2024-08-22 15:43:51-04:00,45.64142259997327,10.044816670907222,318.00699844698767,-30.81356842473709,7306.695713736595,0.0,0.0,-1.951082428530386
2024-08-22 15:43:51.500000-04:00,45.667582489333256,10.044279649015934,317.9832322944115,-30.80150902705352,7304.601580709168,0.0,0.0,-1.9517674958465054
2024-08-22 15:43:52-04:00,45.6937499906426,10.043728696118972,317.9594571175151,-30.789451646190045,7302.507639311018,0.0,0.0,-1.9524530143045806
2024-08-22 15:43:52.500000-04:00,45.71992510256155,10.0431638003583,317.93567290705886,-30.777396284973605,7300.413890315789,0.0,0.0,-1.9531389841124664
2024-08-22 15:43:53-04:00,45.746107823739166,10.042584949870662,317.91187965379856,-30.76534294623283,7298.320334497446,0.0,0.0,-1.953825405477795
2024-08-22 15:43:53.500000-04:00,45.772298152810606,10.041992132785916,317.88807734849166,-30.75329163280269,7296.226972631092,0.0,0.0,-1.954512278607706
2024-08-22 15:43:54-04:00,45.798496088407035,10.041385337228657,317.86426598188996,-30.74124234751932,7294.133805492066,0.0,0.0,-1.9551996037091408
2024-08-22 15:43:54.500000-04:00,45.82470162914975,10.040764551316753,317.84044554474445,-30.729195093223883,7292.040833856603,0.0,0.0,-1.9558873809886226
2024-08-22 15:43:55-04:00,45.850914773646764,10.040129763163335,317.8166160278001,-30.717149872757854,7289.948058501008,0.0,0.0,-1.9565756106525238
2024-08-22 15:43:55.500000-04:00,45.87713552050117,10.039480960874773,317.79277742180204,-30.705106688968236,7287.855480202592,0.0,0.0,-1.9572642929067663
2024-08-22 15:43:56-04:00,45.903363868303174,10.03881813255139,317.7689297174936,-30.69306554470617,7285.763099739408,0.0,0.0,-1.9579534279568938
2024-08-22 15:43:56.500000-04:00,45.92959981563713,10.038141266288159,317.74507290561456,-30.681026442824923,7283.670917889896,0.0,0.0,-1.9586430160081951
2024-08-22 15:43:57-04:00,45.955843361073825,10.037450350174097,317.72120697689877,-30.668989386179373,7281.578935432816,0.0,0.0,-1.9593330572657253
2024-08-22 15:43:57.500000-04:00,45.98209450317604,10.036745372291909,317.69733192208315,-30.656954377631333,7279.487153148149,0.0,0.0,-1.9600235519339997
2024-08-22 15:43:58-04:00,46.0083532404983,10.036026320718735,317.67344773189853,-30.64492142004378,7277.395571816106,0.0,0.0,-1.9607145002173254
2024-08-22 15:43:58.500000-04:00,46.03461957158801,10.035293183525901,317.64955439707364,-30.632890516283073,7275.304192217513,0.0,0.0,-1.9614059023196717
2024-08-22 15:43:59-04:00,46.06089349497425,10.034545948778986,317.62565190833516,-30.620861669219316,7273.213015133872,0.0,0.0,-1.9620977584446457
2024-08-22 15:43:59.500000-04:00,46.087175009186204,10.03378460453748,317.601740256406,-30.608834881725517,7271.122041347207,0.0,0.0,-1.9627900687955422
2024-08-22 15:44:00-04:00,46.11346411273902,10.033009138854995,317.5778194320088,-30.596810156679407,7269.031271640406,0.0,0.0,-1.9634828335752375
2024-08-22 15:44:00.500000-04:00,46.13976080413896,10.032219539779705,317.5538894258613,-30.584787496960324,7266.940706796634,0.0,0.0,-1.964176052986359
2024-08-22 15:44:01-04:00,46.166065081880575,10.031415795353638,317.5299502286805,-30.57276690545246,7264.850347599933,0.0,0.0,-1.9648697272311095
2024-08-22 15:44:01.500000-04:00,46.192376944454004,10.030597893613258,317.50600183117933,-30.56074838504223,7262.760194834769,0.0,0.0,-1.9655638565114055
2024-08-22 15:44:02-04:00,46.21869639033512,10.029765822589397,317.4820442240684,-30.548731938619497,7260.670249286219,0.0,0.0,-1.966258441028815
2024-08-22 15:44:02.500000-04:00,46.24502341799297,10.028919570306552,317.4580773980561,-30.536717569078228,7258.580511740081,0.0,0.0,-1.9669534809845095
2024-08-22 15:44:03-04:00,46.27135802588705,10.02805912478392,317.43410134385005,-30.52470527931623,7256.490982982858,0.0,0.0,-1.9676489765792824
2024-08-22 15:44:03.500000-04:00,46.29770021246346,10.0271844740351,317.4101160521514,-30.512695072232532,7254.401663801293,0.0,0.0,-1.9683449280136949
2024-08-22 15:44:04-04:00,46.32404997616149,10.026295606067402,317.3861215136634,-30.500686950732604,7252.312554983267,0.0,0.0,-1.9690413354877794
2024-08-22 15:44:04.500000-04:00,46.35040731541287,10.02539250888296,317.3621177190828,-30.488680917722547,7250.223657316761,0.0,0.0,-1.9697381992013654
2024-08-22 15:44:05-04:00,46.37677222863883,10.024475170477873,317.33810465910653,-30.47667697611371,7248.134971590737,0.0,0.0,-1.9704355193538172
2024-08-22 15:44:05.500000-04:00,46.40314471424611,10.02354357884271,317.3140823244267,-30.46467512881954,7246.046498594504,0.0,0.0,-1.9711332961442098
2024-08-22 15:44:06-04:00,46.42952477063815,10.022597721962514,317.29005070573436,-30.452675378757295,7243.958239118066,0.0,0.0,-1.971831529771232
2024-08-22 15:44:06.500000-04:00,46.45591239620609,10.021637587816251,317.2660097937189,-30.44067772884877,7241.870193952248,0.0,0.0,-1.9725302204331405
2024-08-22 15:44:07-04:00,46.48230758933057,10.020663164377401,317.2419595790661,-30.428682182018278,7239.782363888309,0.0,0.0,-1.9732293683278768
2024-08-22 15:44:07.500000-04:00,46.508710348382046,10.019674439613919,317.2179000524593,-30.416688741193493,7237.6947497181145,0.0,0.0,-1.9739289736530117
2024-08-22 15:44:08-04:00,46.535120671726624,10.018671401488197,317.1938312045786,-30.404697409304976,7235.607352234073,0.0,0.0,-1.9746290366057755
2024-08-22 15:44:08.500000-04:00,46.56153855771335,10.017654037956849,317.1697530261031,-30.392708189287774,7233.520172229356,0.0,0.0,-1.9753295573829686
2024-08-22 15:44:09-04:00,46.58796400468769,10.016622336970556,317.1456655077089,-30.380721084080438,7231.433210497785,0.0,0.0,-1.976030536181002
2024-08-22 15:44:09.500000-04:00,46.61439701098029,10.015576286475055,317.1215686400708,-30.368736096624854,7229.346467833777,0.0,0.0,-1.976731973195922
2024-08-22 15:44:10-04:00,46.64083757491641,10.014515874410245,317.09746241385716,-30.35675322986443,7227.259945032013,0.0,0.0,-1.9774338686235
2024-08-22 15:44:10.500000-04:00,46.667285694808434,10.013441088710243,317.0733468197392,-30.344772486749257,7225.173642888373,0.0,0.0,-1.978136222658943
2024-08-22 15:44:11-04:00,46.69374136896323,10.012351917303553,317.0492218483828,-30.332793870231306,7223.087562199055,0.0,0.0,-1.9788390354971561
2024-08-22 15:44:11.500000-04:00,46.72020459567077,10.011248348113927,317.0250874904514,-30.32081738326517,7221.001703760762,0.0,0.0,-1.9795423073327154
2024-08-22 15:44:12-04:00,46.7466753732183,10.010130369058421,317.00094373660613,-30.30884302881014,7218.916068370996,0.0,0.0,-1.9802460383597313
2024-08-22 15:44:12.500000-04:00,46.77315369988021,10.00899796804963,316.97679057750685,-30.296870809828597,7216.830656827827,0.0,0.0,-1.9809502287719492
2024-08-22 15:44:13-04:00,46.799639573922285,10.007851132993636,316.9526280038114,-30.284900729287706,7214.7454699301725,0.0,0.0,-1.9816548787626385
2024-08-22 15:44:13.500000-04:00,46.82613299359858,10.006689851792112,316.92845600617096,-30.272932790154478,7212.660508476926,0.0,0.0,-1.9823599885248933
2024-08-22 15:44:14-04:00,46.852633957153984,10.005514112340235,316.90427457524027,-30.260966995403876,7210.575773268384,0.0,0.0,-1.9830655582511443
2024-08-22 15:44:14.500000-04:00,46.879142462825705,10.004323902528519,316.8800837016674,-30.24900334801112,7208.491265104895,0.0,0.0,-1.983771588133616
2024-08-22 15:44:15-04:00,46.9056585088403,10.003119210241234,316.85588337610136,-30.237041850957677,7206.406984787921,0.0,0.0,-1.984478078363963
2024-08-22 15:44:15.500000-04:00,46.93218209341106,10.001900023357958,316.831673589185,-30.225082507225448,7204.322933118989,0.0,0.0,-1.9851850291336286
2024-08-22 15:44:16-04:00,46.958713214745124,10.000666329752482,316.8074543315624,-30.213125319802373,7202.239110900703,0.0,0.0,-1.9858924406334888
2024-08-22 15:44:16.500000-04:00,46.98525187104276,9.999418117293345,316.78322559387135,-30.201170291677478,7200.155518935865,0.0,0.0,-1.9866003130541645
2024-08-22 15:44:17-04:00,47.011798060485845,9.998155373843263,316.7589873667516,-30.18921742584616,7198.072158028394,0.0,0.0,-1.987308646585691
2024-08-22 15:44:17.500000-04:00,47.03835178125223,9.996878087259853,316.7347396408403,-30.177266725306904,7195.989028982764,0.0,0.0,-1.9880174414177219
2024-08-22 15:44:18-04:00,47.06491303151188,9.995586245395709,316.71048240676646,-30.165318193058084,7193.906132603421,0.0,0.0,-1.9887266977397102
2024-08-22 15:44:18.500000-04:00,47.09148180941674,9.994279836097274,316.6862156551645,-30.15337183210683,7191.823469696357,0.0,0.0,-1.9894364157403834
2024-08-22 15:44:19-04:00,47.1180581131184,9.99295884720634,316.66193937666037,-30.141427645459487,7189.741041067428,0.0,0.0,-1.9901465956083053
2024-08-22 15:44:19.500000-04:00,47.144641940753004,9.99162326655885,316.63765356188355,-30.129485636129964,7187.658847523831,0.0,0.0,-1.9908572375313827
2024-08-22 15:44:20-04:00,47.17123329044659,9.990273081985807,316.6133582014549,-30.117545807131574,7185.57688987265,0.0,0.0,-1.9915683416973424
2024-08-22 15:44:20.500000-04:00,47.19783216031664,9.988908281312629,316.5890532859985,-30.10560816148463,7183.495168922206,0.0,0.0,-1.9922799082932858
2024-08-22 15:44:21-04:00,47.22443854847284,9.987528852359803,316.56473880613174,-30.093672702210256,7181.413685480958,0.0,0.0,-1.992991937506045
2024-08-22 15:44:21.500000-04:00,47.25105245301303,9.98613478294179,316.54041475247425,-30.081739432336313,7179.3324403585475,0.0,0.0,-1.9937044295218402
2024-08-22 15:44:22-04:00,47.27767387202326,9.984726060868809,316.51608111563786,-30.0698083548901,7177.251434364524,0.0,0.0,-1.9944173845266988
2024-08-22 15:44:22.500000-04:00,47.304302803580036,9.983302673944891,316.491737886239,-30.057879472907295,7175.170668309918,0.0,0.0,-1.9951308027059316
2024-08-22 15:44:23-04:00,47.330939245756824,9.981864609969477,316.467385054884,-30.045952789422184,7173.090143005492,0.0,0.0,-1.9958446842447133
2024-08-22 15:44:23.500000-04:00,47.357583196605376,9.98041185673614,316.44302261218587,-30.03402830747812,7171.009859263618,0.0,0.0,-1.9965590293274442
2024-08-22 15:44:24-04:00,47.38423465417641,9.978944402033886,316.418650548747,-30.022106030116785,7168.929817896369,0.0,0.0,-1.997273838138406
2024-08-22 15:44:24.500000-04:00,47.410893616510236,9.97746223364634,316.3942688551713,-30.010185960385765,7166.850019716853,0.0,0.0,-1.9979891108612966
2024-08-22 15:44:25-04:00,47.43756008163197,9.97596533935166,316.3698775220611,-29.998268101336834,7164.770465538905,0.0,0.0,-1.9987048476793334
2024-08-22 15:44:25.500000-04:00,47.46423404755937,9.974453706922773,316.34547654001807,-29.986352456026427,7162.691156177187,0.0,0.0,-1.9994210487752235
2024-08-22 15:44:26-04:00,47.49091551230424,9.972927324128122,316.32106589963536,-29.97443902751002,7160.612092446185,0.0,0.0,-2.0001377143314985
2024-08-22 15:44:26.500000-04:00,47.51760447385914,9.971386178730143,316.2966455915116,-29.962527818852347,7158.533275161997,0.0,0.0,-2.000854844529899
2024-08-22 15:44:27-04:00,47.54430093021588,9.969830258486704,316.2722156062375,-29.950618833117655,7156.454705140661,0.0,0.0,-2.0015724395519574
2024-08-22 15:44:27.500000-04:00,47.57100487935463,9.968259551150549,316.24777593440456,-29.938712073375466,7154.376383199111,0.0,0.0,-2.002290499578656
2024-08-22 15:44:28-04:00,47.597716319237485,9.966674044468922,316.2233265666016,-29.92680754269933,7152.298310154985,0.0,0.0,-2.0030090247904853
2024-08-22 15:44:28.500000-04:00,47.62443524782688,9.96507372618449,316.1988674934139,-29.914905244164792,7150.220486826281,0.0,0.0,-2.0037280153675816
2024-08-22 15:44:29-04:00,47.65116166306936,9.9634585840343,316.1743987054268,-29.903005180853135,7148.142914031988,0.0,0.0,-2.0044474714894887
2024-08-22 15:44:29.500000-04:00,47.677895562904176,9.961828605750432,316.14992019322364,-29.89110735584916,7146.065592591707,0.0,0.0,-2.0051673933352907
2024-08-22 15:44:30-04:00,47.70463694525811,9.960183779060738,316.12543194738095,-29.879211772237692,7143.988523325049,0.0,0.0,-2.005887781083825
2024-08-22 15:44:30.500000-04:00,47.73138580804891,9.958524091687046,316.1009339584791,-29.86731843311181,7141.911707053063,0.0,0.0,-2.0066086349131815
2024-08-22 15:44:31-04:00,47.75814214918452,9.956849531346357,316.0764262170937,-29.855427341566457,7139.8351445971,0.0,0.0,-2.0073299550010835
2024-08-22 15:44:31.500000-04:00,47.78490596656313,9.955160085751016,316.0519087137991,-29.843538500700426,7137.758836779209,0.0,0.0,-2.008051741524773
2024-08-22 15:44:32-04:00,47.811677258070986,9.95345574260789,316.027381439167,-29.831651913616415,7135.682784422093,0.0,0.0,-2.0087739946609955
2024-08-22 15:44:32.500000-04:00,47.83845602158702,9.951736489619675,316.0028443837648,-29.819767583418443,7133.606988348689,0.0,0.0,-2.009496714586161
2024-08-22 15:44:33-04:00,47.865242254978675,9.950002314483237,315.978297538162,-29.80788551321782,7131.531449383208,0.0,0.0,-2.010219901475982
2024-08-22 15:44:33.500000-04:00,47.89203595610023,9.9482532048909,315.9537408929246,-29.79600570612819,7129.456168350261,0.0,0.0,-2.0109435555057664
2024-08-22 15:44:34-04:00,47.91883712280267,9.946489148530048,315.92917443861495,-29.784128165265894,7127.381146074923,0.0,0.0,-2.011667676850395
2024-08-22 15:44:34.500000-04:00,47.94564575292147,9.944710133083273,315.90459816579465,-29.772252893751766,7125.30638338303,0.0,0.0,-2.0123922656842113
2024-08-22 15:44:35-04:00,47.97246184428371,9.942916146228034,315.8800120650216,-29.760379894709413,7123.231881100933,0.0,0.0,-2.013117322181129
2024-08-22 15:44:35.500000-04:00,47.999285394704046,9.94110717563678,315.8554161268563,-29.748509171269202,7121.157640056118,0.0,0.0,-2.0138428465143745
2024-08-22 15:44:36-04:00,48.02611640199294,9.939283208977498,315.8308103418529,-29.736640726562037,7119.0836610761835,0.0,0.0,-2.014568838856877
2024-08-22 15:44:36.500000-04:00,48.05295486394272,9.937444233913142,315.8061947005637,-29.724774563723045,7117.009944989439,0.0,0.0,-2.015295299381033
2024-08-22 15:44:37-04:00,48.079800778342246,9.935590238101849,315.7815691935401,-29.712910685891607,7114.93649262494,0.0,0.0,-2.0160222282587097
2024-08-22 15:44:37.500000-04:00,48.10665414296491,9.933721209196653,315.75693381133374,-29.70104909621231,7112.863304812645,0.0,0.0,-2.0167496256611748
2024-08-22 15:44:38-04:00,48.1335149555813,9.931837134846122,315.73228854449036,-29.689189797831023,7110.790382382709,0.0,0.0,-2.017477491759346
2024-08-22 15:44:38.500000-04:00,48.16038321394133,9.92993800269413,315.7076333835556,-29.677332793898238,7108.71772616611,0.0,0.0,-2.0182058267235776
