Time (PDT),RA (Deg),Dec (Deg),Az (Deg),Alt (Deg),Distance (Km),Eclipse %
2025-03-09 19:30:00-07:00,117.7232704460436,-5.251948896335169,138.4710956682027,42.55513216900503,37590.39461670759,0%
2025-03-09 19:31:00-07:00,117.97381131007373,-5.251433018949915,138.47125125900604,42.55517110870067,37590.43547305325,0%
2025-03-09 19:32:00-07:00,118.22435139088503,-5.250917823635305,138.47140707451945,42.55521081005302,37590.47610977251,0%
2025-03-09 19:33:00-07:00,118.4748906912664,-5.250403320283439,138.47156311181405,42.55525127225675,37590.51652609268,0%
2025-03-09 19:34:00-07:00,118.72542921403603,-5.249889518773858,138.47171936794047,42.55529249448295,37590.55672124584,0%
2025-03-09 19:35:00-07:00,118.97596696201312,-5.2493764289736236,138.47187583996475,42.55533447589669,37590.59669446775,0%
2025-03-09 19:36:00-07:00,119.22650393803573,-5.248864060736937,138.47203252494282,42.555377215644555,37590.63644499875,0%
2025-03-09 19:37:00-07:00,119.47704014495913,-5.248352423905004,138.4721894199247,42.55542071285653,37590.67597208349,0%
2025-03-09 19:38:00-07:00,119.72757558565425,-5.247841528305833,138.47234652195556,42.555464966646696,37590.71527497113,0%
2025-03-09 19:39:00-07:00,119.9781102629971,-5.2473313837541555,138.4725038280878,42.55550997611901,37590.75435291465,0%
2025-03-09 19:40:00-07:00,120.2286441798888,-5.246822000051043,138.4726613353618,42.55555574035794,37590.79320517189,0%
2025-03-09 19:41:00-07:00,120.47917733924042,-5.246313386983853,138.47281904081078,42.5556022584308,37590.831831005074,0%
2025-03-09 19:42:00-07:00,120.72970974397063,-5.245805554326092,138.4729769414812,42.555649529397805,37590.87022968026,0%
2025-03-09 19:43:00-07:00,120.98024139702908,-5.245298511837005,138.47313503439452,42.555697552293175,37590.908400468725,0%
2025-03-09 19:44:00-07:00,121.23077230136288,-5.244792269261678,138.47329331658852,42.555746326145574,37590.94634264545,0%
2025-03-09 19:45:00-07:00,121.48130245993949,-5.244286836330632,138.4734517850904,42.55579584996477,37590.98405549013,0%
2025-03-09 19:46:00-07:00,121.73183187574153,-5.243782222759716,138.4736104369238,42.55584612274509,37591.021538286936,0%
2025-03-09 19:47:00-07:00,121.98236055176795,-5.243278438249935,138.47376926910937,42.55589714346585,37591.058790324445,0%
2025-03-09 19:48:00-07:00,122.23288849102059,-5.242775492487243,138.47392827866918,42.555948911093246,37591.09581089566,0%
2025-03-09 19:49:00-07:00,122.48341569653144,-5.2422733951423295,138.47408746261274,42.556001424573715,37591.13259929832,0%
2025-03-09 19:50:00-07:00,122.73394217133061,-5.241772155870526,138.47424681796133,42.55605468284573,37591.169154834206,0%
2025-03-09 19:51:00-07:00,122.98446791847144,-5.24127178431153,138.47440634172372,42.55610868482799,37591.20547680996,0%
2025-03-09 19:52:00-07:00,123.23499294102233,-5.240772290089202,138.47456603090532,42.556163429423854,37591.241564536766,0%
2025-03-09 19:53:00-07:00,123.48551724205578,-5.240273682811527,138.4747258825159,42.556218915525044,37591.277417330064,0%
2025-03-09 19:54:00-07:00,123.73604082465937,-5.239775972070319,138.47488589356695,42.556275142010456,37591.3130345098,0%
2025-03-09 19:55:00-07:00,123.98656369194858,-5.23927916744094,138.47504606104496,42.556332107733084,37591.34841540114,0%
2025-03-09 19:56:00-07:00,124.23708584703421,-5.238783278482379,138.47520638195977,42.556389811543575,37591.38355933301,0%
2025-03-09 19:57:00-07:00,124.48760729305181,-5.238288314736802,138.47536685330383,42.556448252270414,37591.418465639494,0%
2025-03-09 19:58:00-07:00,124.73812803314468,-5.237794285729567,138.47552747207587,42.55650742873142,37591.45313365887,0%
2025-03-09 19:59:00-07:00,124.9886480704728,-5.2373012009688855,138.4756882352636,42.55656733972523,37591.487562734445,0%
2025-03-09 20:00:00-07:00,125.23916740820307,-5.2368090699458305,138.4758491398646,42.55662798404166,37591.52175221363,0%
2025-03-09 20:01:00-07:00,125.48968604952323,-5.236317902133923,138.4760101828641,42.55668936045071,37591.55570144891,0%
2025-03-09 20:02:00-07:00,125.74020399763135,-5.2358277069891335,138.47617136124964,42.55675146770985,37591.58940979725,0%
2025-03-09 20:03:00-07:00,125.99072125573578,-5.235338493949596,138.4763326720072,42.55681430456206,37591.62287662024,0%
2025-03-09 20:04:00-07:00,126.24123782706428,-5.234850272435477,138.47649411211384,42.55687786973211,37591.65610128443,0%
2025-03-09 20:05:00-07:00,126.4917537148467,-5.234363051848831,138.4766556785595,42.55694216193745,37591.68908316051,0%
2025-03-09 20:06:00-07:00,126.74226892233708,-5.233876841573296,138.47681736831814,42.55700717987396,37591.72182162437,0%
2025-03-09 20:07:00-07:00,126.9927834527937,-5.233391650974072,138.47697917837192,42.557072922227796,37591.75431605626,0%
2025-03-09 20:08:00-07:00,127.2432973094954,-5.232907489397566,138.47714110569197,42.55713938766597,37591.78656584153,0%
2025-03-09 20:09:00-07:00,127.49381049572185,-5.232424366171435,138.4773031472646,42.55720657484921,37591.81857036958,0%
2025-03-09 20:10:00-07:00,127.74432301478137,-5.231942290604113,138.47746530004713,42.5572744824103,37591.85032903558,0%
2025-03-09 20:11:00-07:00,127.99483486997885,-5.231461271984945,138.47762756102273,42.55734310898102,37591.8818412385,0%
2025-03-09 20:12:00-07:00,128.2453460646439,-5.230981319583779,138.47778992715558,42.55741245317003,37591.913106382606,0%
2025-03-09 20:13:00-07:00,128.4958566021081,-5.230502442650938,138.47795239542114,42.55748251357789,37591.94412387666,0%
2025-03-09 20:14:00-07:00,128.7463664857253,-5.230024650416909,138.4781149627815,42.55755328878476,37591.97489313445,0%
2025-03-09 20:15:00-07:00,128.99687571885008,-5.229547952092294,138.4782776262108,42.55762477736309,37592.005413574254,0%
2025-03-09 20:16:00-07:00,129.24738430486374,-5.229072356867509,138.47844038266848,42.557696977864424,37592.035684619535,0%
2025-03-09 20:17:00-07:00,129.49789224714502,-5.228597873912737,138.47860322912067,42.557769888829725,37592.06570569834,0%
2025-03-09 20:18:00-07:00,129.74839954909442,-5.22812451237763,138.47876616253012,42.55784350878474,37592.0954762436,0%
2025-03-09 20:19:00-07:00,129.99890621412146,-5.2276522813912125,138.47892917985882,42.55791783624106,37592.124995693135,0%
2025-03-09 20:20:00-07:00,130.24941224564694,-5.227181190061703,138.4790922780687,42.55799286969655,37592.15426348951,0%
2025-03-09 20:21:00-07:00,130.4999176471031,-5.2267112474762945,138.4792554541211,42.558068607635064,37592.18327908021,0%
