Time (PDT),RA (Deg),Dec (Deg),Az (Deg),Alt (Deg),Distance (Km),Eclipse %
2025-03-09 21:00:00-07:00,140.34418465147922,-5.230678522244288,138.57291539888814,42.31016696853928,37602.728054126346,0%
2025-03-09 21:01:00-07:00,140.59478777803028,-5.2301484197181844,138.57285875000815,42.31029715179196,37602.72289385641,0%
2025-03-09 21:02:00-07:00,140.8453906961204,-5.229620080894805,138.57280194828277,42.31042760156131,37602.71766199312,0%
2025-03-09 21:03:00-07:00,141.09599340730063,-5.2290935158302805,138.57274499478441,42.310558315402645,37602.71235863358,0%
2025-03-09 21:04:00-07:00,141.34659591312834,-5.228568734547016,138.572687890587,42.31068929086528,37602.70698387633,0%
2025-03-09 21:05:00-07:00,141.59719821515938,-5.228045747033552,138.57263063676837,42.31082052549374,37602.70153782125,0%
2025-03-09 21:06:00-07:00,141.84780031495936,-5.227524563244324,138.57257323440734,42.310952016826434,37602.69602056963,0%
2025-03-09 21:07:00-07:00,142.0984022140978,-5.2270051930994725,138.5725156845829,42.311083762395214,37602.69043222433,0%
2025-03-09 21:08:00-07:00,142.3490039141353,-5.226487646484779,138.572457988393,42.311215759734786,37602.68477288891,0%
2025-03-09 21:09:00-07:00,142.59960541665717,-5.225971933251205,138.57240014690976,42.31134800636068,37602.6790426694,0%
2025-03-09 21:10:00-07:00,142.85020672323247,-5.22545806321503,138.57234216123655,42.31148049979737,37602.673241672186,0%
2025-03-09 21:11:00-07:00,143.1008078354427,-5.224946046157433,138.57228403246282,42.31161323755613,37602.66737000557,0%
2025-03-09 21:12:00-07:00,143.35140875487062,-5.224435891824415,138.57222576168843,42.31174621714709,37602.66142777899,0%
2025-03-09 21:13:00-07:00,143.60200948310393,-5.223927609926578,138.57216735001222,42.311879436073575,37602.655415103385,0%
2025-03-09 21:14:00-07:00,143.85261002172652,-5.223421210138973,138.57210879854387,42.31201289183807,37602.64933209076,0%
2025-03-09 21:15:00-07:00,144.10321037233905,-5.222916702100819,138.57205010838356,42.31214658193233,37602.64317885492,0%
2025-03-09 21:16:00-07:00,144.35381053653222,-5.222414095415453,138.57199128064036,42.31228050384634,37602.63695551084,0%
2025-03-09 21:17:00-07:00,144.60441051590485,-5.221913399650078,138.57193231642918,42.31241465506699,37602.63066217469,0%
2025-03-09 21:18:00-07:00,144.85501031206002,-5.221414624335585,138.57187321686345,42.312549033074404,37602.624298964176,0%
2025-03-09 21:19:00-07:00,145.10560992660547,-5.22091777896634,138.57181398305775,42.31268363534351,37602.61786599842,0%
2025-03-09 21:20:00-07:00,145.35620936114213,-5.220422873000135,138.57175461614017,42.31281845934994,37602.61136339749,0%
2025-03-09 21:21:00-07:00,145.60680861728827,-5.219929915857796,138.57169511722572,42.312953502557136,37602.60479128337,0%
2025-03-09 21:22:00-07:00,145.85740769665404,-5.219438916923224,138.57163548744708,42.3130887624315,37602.59814977886,0%
2025-03-09 21:23:00-07:00,146.10800660085596,-5.218949885543049,138.57157572792747,42.313224236429164,37602.5914390085,0%
2025-03-09 21:24:00-07:00,146.35860533151754,-5.21846283102653,138.57151583979655,42.313359922003755,37602.58465909811,0%
2025-03-09 21:25:00-07:00,146.60920389025694,-5.217977762645406,138.5714558241931,42.313495816607805,37602.577810174516,0%
2025-03-09 21:26:00-07:00,146.85980227869953,-5.217494689633667,138.57139568225335,42.31363191768722,37602.57089236613,0%
2025-03-09 21:27:00-07:00,147.1104004984748,-5.217013621187348,138.57133541511527,42.313768222683265,37602.56390580275,0%
2025-03-09 21:28:00-07:00,147.36099855121657,-5.216534566464434,138.5712750239169,42.313904729031876,37602.55685061553,0%
2025-03-09 21:29:00-07:00,147.61159643855237,-5.216057534584695,138.57121450981106,42.31404143417085,37602.549726936486,0%
2025-03-09 21:30:00-07:00,147.86219416212347,-5.2155825346293945,138.5711538739374,42.31417833552636,37602.54253489963,0%
2025-03-09 21:31:00-07:00,148.11279172356546,-5.215109575641225,138.57109311744762,42.314315430525326,37602.53527463988,0%
2025-03-09 21:32:00-07:00,148.36338912452453,-5.2146386666240865,138.57103224148995,42.31445271658776,37602.527946293696,0%
2025-03-09 21:33:00-07:00,148.61398636663898,-5.214169816542989,138.57097124722537,42.31459019113482,37602.520549998495,0%
2025-03-09 21:34:00-07:00,148.86458345156151,-5.213703034323739,138.570910135804,42.31472785157743,37602.513085893515,0%
2025-03-09 21:35:00-07:00,149.1151803809352,-5.213238328852967,138.57084890839363,42.31486569533009,37602.505554118674,0%
2025-03-09 21:36:00-07:00,149.36577715641783,-5.2127757089777225,138.57078756614624,42.31500371979481,37602.49795481594,0%
2025-03-09 21:37:00-07:00,149.61637377965673,-5.212315183505561,138.57072611023668,42.31514192237977,37602.490288127796,0%
2025-03-09 21:38:00-07:00,149.86697025231575,-5.211856761204125,138.57066454182072,42.31528030047924,37602.482554198854,0%
2025-03-09 21:39:00-07:00,150.11756657604923,-5.2114004508011975,138.57060286207383,42.31541885149223,37602.47475317435,0%
2025-03-09 21:40:00-07:00,150.3681627525248,-5.210946260984366,138.57054107216194,42.315557572808565,37602.46688520127,0%
2025-03-09 21:41:00-07:00,150.61875878339518,-5.2104942004010395,138.57047917326827,42.315696461821794,37602.45895042733,0%
2025-03-09 21:42:00-07:00,150.86935467033885,-5.210044277658025,138.57041716655607,42.31583551591131,37602.4509490024,0%
2025-03-09 21:43:00-07:00,151.11995041501893,-5.209596501321623,138.5703550532096,42.3159747324622,37602.44288107688,0%
2025-03-09 21:44:00-07:00,151.37054601910157,-5.209150879917379,138.57029283441426,42.31611410885569,37602.434746802544,0%
2025-03-09 21:45:00-07:00,151.62114148426804,-5.2087074219297875,138.57023051134618,42.31625364246421,37602.42654633293,0%
2025-03-09 21:46:00-07:00,151.87173681218692,-5.208266135802349,138.57016808519177,42.31639333066077,37602.41827982239,0%
2025-03-09 21:47:00-07:00,152.12233200453977,-5.207827029937229,138.57010555713626,42.316533170813756,37602.40994742687,0%
2025-03-09 21:48:00-07:00,152.37292706300272,-5.207390112695233,138.57004292837206,42.31667316029069,37602.40154930328,0%
2025-03-09 21:49:00-07:00,152.62352198926175,-5.206955392395539,138.5699802000861,42.316813296452416,37602.393085610085,0%
2025-03-09 21:50:00-07:00,152.8741167849918,-5.206522877315664,138.56991737348105,42.316953576663416,37602.38455650665,0%
2025-03-09 21:51:00-07:00,153.12471145188982,-5.206092575691104,138.56985444973975,42.31709399827449,37602.37596215422,0%
2025-03-09 21:52:00-07:00,153.37530599163762,-5.20566449571544,138.56979143006944,42.317234558644316,37602.36730271463,0%
2025-03-09 21:53:00-07:00,153.62590040592386,-5.205238645539971,138.56972831566486,42.31737525512178,37602.35857835144,0%
2025-03-09 21:54:00-07:00,153.87649469644,-5.20481503327366,138.56966510773083,42.317516085056695,37602.34978922919,0%
2025-03-09 21:55:00-07:00,154.12708886488312,-5.204393666982939,138.5696018074667,42.31765704579255,37602.34093551393,0%
2025-03-09 21:56:00-07:00,154.3776829129417,-5.20397455469162,138.56953841608617,42.31779813467618,37602.33201737258,0%
2025-03-09 21:57:00-07:00,154.62827684232,-5.203557704380617,138.56947493478876,42.317939349043854,37602.323034973764,0%
2025-03-09 21:58:00-07:00,154.8788706547142,-5.203143123987935,138.56941136478721,42.31808068623464,37602.313988487054,0%
2025-03-09 21:59:00-07:00,155.12946435182326,-5.20273082140848,138.56934770729808,42.31822214358605,37602.30487808314,0%
2025-03-09 22:00:00-07:00,155.38005793535305,-5.202320804493776,138.56928396352498,42.31836371842582,37602.29570393452,0%
2025-03-09 22:01:00-07:00,155.630651407006,-5.20191308105203,138.5692201346886,42.31850540808662,37602.28646621434,0%
2025-03-09 22:02:00-07:00,155.8812447684853,-5.2015076588478655,138.56915622200873,42.318647209897414,37602.27716509715,0%
2025-03-09 22:03:00-07:00,156.1318380215052,-5.201104545602128,138.56909222669697,42.318789121179805,37602.26780075892,0%
2025-03-09 22:04:00-07:00,156.38243116777087,-5.200703748991873,138.56902814997875,42.3189311392591,37602.25837337662,0%
2025-03-09 22:05:00-07:00,156.6330242089901,-5.200305276650141,138.56896399308135,42.31907326145821,37602.24888312832,0%
2025-03-09 22:06:00-07:00,156.88361714687966,-5.199909136165753,138.5688997572214,42.319215485091895,37602.239330193785,0%
2025-03-09 22:07:00-07:00,157.13420998315024,-5.199515335083309,138.56883544363154,42.319357807479655,37602.22971475344,0%
2025-03-09 22:08:00-07:00,157.38480271951886,-5.199123880902915,138.56877105353462,42.319500225933304,37602.220036989376,0%
2025-03-09 22:09:00-07:00,157.63539535770363,-5.198734781080097,138.5687065881602,42.31964273776504,37602.21029708475,0%
2025-03-09 22:10:00-07:00,157.8859878994212,-5.198348043025701,138.56864204874157,42.319785340285954,37602.20049522374,0%
2025-03-09 22:11:00-07:00,158.13658034638962,-5.197963674105681,138.56857743651443,42.31992803080575,37602.19063159178,0%
2025-03-09 22:12:00-07:00,158.38717270033453,-5.197581681640943,138.56851275270554,42.32007080662686,37602.18070637588,0%
2025-03-09 22:13:00-07:00,158.63776496297257,-5.197202072907332,138.56844799855892,42.32021366505766,37602.17071976364,0%
2025-03-09 22:14:00-07:00,158.8883571360328,-5.196824855135331,138.56838317530733,42.32035660339832,37602.16067194434,0%
2025-03-09 22:15:00-07:00,159.1389492212344,-5.1964500355100744,138.56831828419402,42.320499618951715,37602.15056310808,0%
2025-03-09 22:16:00-07:00,159.38954122031078,-5.19607762117106,138.5682533264543,42.32064270901437,37602.14039344656,0%
2025-03-09 22:17:00-07:00,159.64013313497787,-5.195707619212198,138.5681883033404,42.32078587088866,37602.13016315206,0%
2025-03-09 22:18:00-07:00,159.89072496697725,-5.1953400366814355,138.56812321608334,42.32092910186428,37602.11987241884,0%
2025-03-09 22:19:00-07:00,160.141316718028,-5.194974880580893,138.56805806593974,42.32107239924117,37602.10952144148,0%
2025-03-09 22:20:00-07:00,160.39190838987003,-5.194612157866486,138.56799285414684,42.321215760307595,37602.09911041651,0%
2025-03-09 22:21:00-07:00,160.64249998422923,-5.194251875448006,138.567927581962,42.3213591823595,37602.08863954085,0%
2025-03-09 22:22:00-07:00,160.8930915028401,-5.193894040188794,138.56786225062743,42.321502662683386,37602.07810901329,0%
2025-03-09 22:23:00-07:00,161.14368294743377,-5.193538658905778,138.56779686140024,42.32164619857099,37602.067519033226,0%
2025-03-09 22:24:00-07:00,161.39427431975247,-5.193185738369193,138.5677314155243,42.321789787305654,37602.05686980173,0%
2025-03-09 22:25:00-07:00,161.64486562152308,-5.192835285302613,138.56766591426396,42.32193342617876,37602.046161520404,0%
2025-03-09 22:26:00-07:00,161.89545685448996,-5.192487306382669,138.56760035886512,42.32207711247097,37602.0353943926,0%
2025-03-09 22:27:00-07:00,162.1460480203893,-5.192141808239015,138.56753475058622,42.322220843467214,37602.0245686225,0%
2025-03-09 22:28:00-07:00,162.3966391209538,-5.191798797454216,138.56746909069113,42.322364616453434,37602.01368441524,0%
2025-03-09 22:29:00-07:00,162.6472301579314,-5.191458280563529,138.567403380432,42.322508428708126,37602.002741977456,0%
