X,Y,Z
-12111.699298399219,40389.29016462614,9.837621006582124
-12288.283050908207,40335.92604166433,10.325326181468657
-12464.631601447996,40281.78987653277,10.812837466143574
-12640.741574822025,40226.88270595024,11.300145574022755
-12816.609600395246,40171.20558139211,11.787241222373998
-12992.232312178126,40114.759569064256,12.274115132484146
-13167.606348868461,40057.54574988965,12.760758029821515
-13342.728353941446,39999.56521947935,13.247160644249204
-13517.594975688293,39940.81908811991,13.733313710149272
-13692.202867296788,39881.30848074664,14.219207966664538
-13866.548686912594,39821.03453692298,14.70483415779706
-14040.629097700243,39759.99841081954,15.190183032676785
-14214.440767902006,39698.20127119384,15.67524534563047
-14387.980370918329,39635.64430136198,16.16001185646082
-14561.244585353348,39572.32869918241,16.64447333055318
-14734.230095087118,39508.25567702981,17.128620539079993
-14906.93358934051,39443.426461771436,17.612444259183935
-15079.351762733622,39377.84229474517,18.095935274113277
-15251.481315347099,39311.504431736845,18.579084373436313
-15423.3189528009,39244.41414294986,19.06188235321629
-15594.861386294751,39176.572712989655,19.544320016174005
-15766.105332683615,39107.98144083437,20.02638817183597
-15937.047514546073,39038.64163980748,20.508077636778925
-16107.684660231893,38968.55463755879,20.989379234731175
-16278.013503935505,38897.7217760347,21.470283796799592
-16448.030785756724,38826.14441145303,21.95078216160822
-16617.73325176254,38753.823914277345,22.43086517551307
-16787.117654043075,38680.76166919337,22.91052369271774
-16956.180750788597,38606.95907507609,23.38974857552129
-17124.91930633289,38532.417544970886,23.86853069441496
-17293.3300912314,38457.13850605966,24.346860928325693
-17461.409882312986,38381.12339963759,24.824730164724755
-17629.1554627459,38304.37368108375,25.302129299877738
-17796.563622094716,38226.89081983542,25.779049238928366
-17963.631156392945,38148.676299354454,26.255480896162286
-18130.354868188224,38069.731617106685,26.731415195096424
-18296.731566615566,37990.0582845275,27.206843068715816
-18462.758067455037,37909.65782699425,27.6817554596133
-18628.43119319328,37828.531783796985,28.15614332017756
-18793.74777307809,37746.6817081119,28.62999761274369
-18958.704643190395,37664.109166965965,29.103309309799055
-19123.29864649551,37580.8157412116,29.576069394119834
-19287.526632902955,37496.80302549667,30.04826885895825
-19451.385459340916,37412.07262822665,30.519898708234614
-19614.87198979507,37326.62617154485,30.990949956659833
-19777.98309538331,37240.46529129358,31.461413629957857
-19940.715654412572,37153.59163698459,31.93128076501239
