Time (PDT),RA (Deg),Dec (Deg),Az (Deg),Alt (Deg),Distance (Km),Eclipse %
2025-03-09 19:49:00-07:00,18.31286120750462,10.976560239300614,271.25595764998076,18.72496570193311,257092.24179755143,0%
2025-03-09 19:50:00-07:00,18.315264827891067,10.97748801161443,271.3907589552618,18.51751578988433,257171.18792601515,0%
2025-03-09 19:51:00-07:00,18.31768934813398,10.97841402513321,271.52540291136563,18.310094401808225,257250.13896398814,0%
2025-03-09 19:52:00-07:00,18.320134774803982,10.979338299390328,271.65989364173765,18.102702691857615,257329.09450750853,0%
2025-03-09 19:53:00-07:00,18.322601114038772,10.980260853917247,271.79423524346606,17.895341809883767,257408.05415224197,0%
2025-03-09 19:54:00-07:00,18.32508837155373,10.98118170824329,271.9284317877793,17.68801290157576,257487.01749348766,0%
2025-03-09 19:55:00-07:00,18.32759655265491,10.982100881895175,272.0624873205239,17.480717108616776,257565.98412618323,0%
2025-03-09 19:56:00-07:00,18.330125662208392,10.983018394396671,272.19640586267207,17.273455568785177,257644.95364491825,0%
2025-03-09 19:57:00-07:00,18.33267570466915,10.983934265268188,272.3301914107811,17.066229416117768,257723.92564393827,0%
2025-03-09 19:58:00-07:00,18.335246684066096,10.984848514026535,272.4638479374768,16.859039781026397,257802.89971715445,0%
2025-03-09 19:59:00-07:00,18.33783860400949,10.985761160184442,272.59737939191353,16.651887790440615,257881.8754581516,0%
2025-03-09 20:00:00-07:00,18.34045146768407,10.986672223250173,272.7307897002429,16.444774567924267,257960.85246019508,0%
2025-03-09 20:01:00-07:00,18.34308527786139,10.987581722727255,272.86408276606056,16.237701233819344,258039.83031623907,0%
2025-03-09 20:02:00-07:00,18.345740036892284,10.988489678114084,272.9972624708615,16.03066890536478,258118.80861893616,0%
2025-03-09 20:03:00-07:00,18.34841574670523,10.989396108903554,273.1303326744834,15.823678696824318,258197.78696064386,0%
2025-03-09 20:04:00-07:00,18.351112408817148,10.990301034582673,273.2632972155413,15.61673171961851,258276.7649334308,0%
2025-03-09 20:05:00-07:00,18.353830024318484,10.99120447463226,273.396159911871,15.409829082434094,258355.74212909015,0%
2025-03-09 20:06:00-07:00,18.356568593891588,10.99210644852654,273.52892456094554,15.202971891365449,258434.71813914142,0%
2025-03-09 20:07:00-07:00,18.359328117796547,10.993006975732778,273.6615949403074,14.996161250023334,258513.69255484294,0%
2025-03-09 20:08:00-07:00,18.362108595884106,10.993906075711058,273.7941748079797,14.7893982596668,258592.6649671964,0%
2025-03-09 20:09:00-07:00,18.364910027579516,10.994803767913657,273.92666790289024,14.582684019306631,258671.63496695957,0%
2025-03-09 20:10:00-07:00,18.367732411908168,10.995700071785008,274.05907794526047,14.376019625855266,258750.6021446458,0%
2025-03-09 20:11:00-07:00,18.370575747467445,10.996595006761105,274.1914086370335,14.169406174206893,258829.56609054309,0%
2025-03-09 20:12:00-07:00,18.373440032453388,10.99748859226937,274.3236636622528,13.962844757386796,258908.52639471332,0%
2025-03-09 20:13:00-07:00,18.376325264639075,10.998380847727981,274.4558466874707,13.75633646664559,258987.4826470035,0%
2025-03-09 20:14:00-07:00,18.379231441396307,10.99927179254592,274.5879613621262,13.549882391594215,259066.4344370539,0%
2025-03-09 20:15:00-07:00,18.382158559674263,11.000161446122304,274.72001131894257,13.34348362029916,259145.38135430537,0%
2025-03-09 20:16:00-07:00,18.385106616025837,11.001049827846217,274.8520001742961,13.137141239416504,259224.32298800742,0%
2025-03-09 20:17:00-07:00,18.388075606579815,11.001936957096314,274.9839315286023,12.930856334289922,259303.25892722592,0%
2025-03-09 20:18:00-07:00,18.391065527065518,11.002822853240533,275.1158089666841,12.724629989070461,259382.18876085142,0%
2025-03-09 20:19:00-07:00,18.394076372802132,11.00370753563563,275.2476360581406,12.518463286827442,259461.1120776074,0%
2025-03-09 20:20:00-07:00,18.39710813869876,11.004591023626913,275.37941635771335,12.312357309656868,259540.02846605665,0%
2025-03-09 20:21:00-07:00,18.40016081925894,11.005473336547931,275.51115340564456,12.106313138795223,259618.93751461152,0%
2025-03-09 20:22:00-07:00,18.40323440857861,11.006354493720075,275.6428507280349,11.900331854726971,259697.83881153943,0%
2025-03-09 20:23:00-07:00,18.406328900354794,11.007234514452367,275.7745118371928,11.694414537299144,259776.7319449731,0%
2025-03-09 20:24:00-07:00,18.40944428786419,11.008113418040876,275.9061402319926,11.488562265814767,259855.616502916,0%
2025-03-09 20:25:00-07:00,18.412580564001356,11.008991223768701,276.03773939820127,11.28277611917012,259934.49207325178,0%
2025-03-09 20:26:00-07:00,18.415737721238226,11.00986795090538,276.16931280884324,11.077057175925095,260013.35824375317,0%
2025-03-09 20:27:00-07:00,18.418915751654612,11.010743618706693,276.3008639245198,10.871406514438767,260092.21460208643,0%
2025-03-09 20:28:00-07:00,18.42211464692814,11.011618246414272,276.4323961937513,10.66582521296368,260171.06073582324,0%
2025-03-09 20:29:00-07:00,18.42533439832951,11.012491853255371,276.5639130533074,10.460314349752432,260249.89623244622,0%
2025-03-09 20:30:00-07:00,18.42857499673139,11.01336445844232,276.6954179285349,10.25487500316216,260328.72067935616,0%
2025-03-09 20:31:00-07:00,18.4318364326145,11.014236081172522,276.8269142336763,10.049508251768296,260407.533663882,0%
2025-03-09 20:32:00-07:00,18.435118696049585,11.015106740627843,276.9584053721995,9.844215174455066,260486.33477328805,0%
