Lat,Lon
-0.024814515989241098,-90.990572253111
-0.024742541448402596,-90.99059490710634
-0.02467008842128441,-90.9906176772778
-0.024597158234977358,-90.99064056320333
-0.02452375222575544,-90.99066356446362
-0.024449871739077922,-90.99068668063006
-0.024375518129547188,-90.9907099112864
-0.024300692760916696,-90.99073325599451
-0.02422539700602418,-90.99075671433113
-0.024149632246796206,-90.9907802858645
-0.024073399874222755,-90.99080397015994
-0.023996701288296233,-90.99082776677542
-0.023919537898057144,-90.99085167528236
-0.023841911121475507,-90.99087569523238
-0.023763822385502797,-90.99089982618568
-0.023685273126003943,-90.99092406769866
-0.023606264787739365,-90.99094841932286
-0.023526798824359874,-90.99097288060679
-0.02344687669833208,-90.99099745110833
-0.023366499880988496,-90.99102213036133
-0.023285669852391336,-90.99104691791709
-0.02320438810142299,-90.9910718133218
-0.023122656125670504,-90.99109681610983
-0.02304047543143302,-90.99112192582209
-0.022957847533703356,-90.99114714199638
-0.022874773956127598,-90.99117246416708
-0.02279125623096331,-90.9911978918618
-0.022707295899079435,-90.99122342461933
-0.02262289450989667,-90.99124906195829
-0.022538053621402408,-90.99127480341238
-0.022452774800069245,-90.99130064850242
-0.02236705962088743,-90.99132659675179
-0.0222809096672488,-90.99135264768132
-0.022194326531004057,-90.99137880081292
-0.022107311812407986,-90.99140505565417
-0.02201986712005758,-90.99143141172655
-0.02193199407088258,-90.99145786854197
-0.021843694290153284,-90.99148442561044
-0.021754969411378576,-90.99151108243792
-0.02166582107632717,-90.99153783853643
-0.02157625093499153,-90.99156469340949
-0.02148626064552934,-90.99159164655546
-0.02139585187427188,-90.99161869748437
-0.021305026295662593,-90.99164584568511
-0.02121378559223706,-90.99167309066185
-0.02112213145460072,-90.99170043191006
-0.02103006558138282,-90.99172786892227
-0.02093758967920577,-90.99175540119063
-0.020844705462669585,-90.99178302820611
-0.020751414654290316,-90.99181074945264
-0.020657718984522785,-90.99183856442234
-0.02056362019165691,-90.9918664725979
-0.020469120021835364,-90.9918944734594
-0.020374220229007214,-90.99192256649116
-0.020278922574903404,-90.99195075117834
-0.020183228828974723,-90.99197902698607
-0.020087140768415494,-90.9920073933992
-0.019990660178057458,-90.9920358498881
-0.019893788850393695,-90.99206439592787
-0.019796528585509964,-90.99209303098542
-0.019698881191108606,-90.9921217545348
-0.019600848482379616,-90.99215056604076
-0.019502432282083638,-90.99217946496933
-0.019403634420382936,-90.99220845078548
-0.019304456734939437,-90.99223752294645
-0.019204901070792122,-90.99226668091956
-0.01910496928036253,-90.9922959241597
-0.019004663223409966,-90.99232525212715
-0.01890398476699408,-90.99235466427383
-0.018802935785434936,-90.99238416006276
-0.018701518160307205,-90.99241373893378
-0.01859973378035002,-90.99244340034696
-0.018497584541505137,-90.99247314374638
-0.01839507234682145,-90.99250296858543
-0.018292199106440362,-90.99253287430489
-0.01818896673756075,-90.99256286035602
-0.018085377164405343,-90.99259292617697
-0.017981432318198057,-90.99262307121104
-0.01787713413707353,-90.99265329489785
-0.01777248456611394,-90.992683596675
-0.017667485557267944,-90.99271397598119
-0.0175621390693231,-90.99274443225204
-0.01745644706787873,-90.9927749649228
-0.017350411525297142,-90.99280557342261
-0.017244034420666552,-90.99283625719197
-0.017137317739784476,-90.99286701564746
-0.017030263475080416,-90.99289784822707
-0.016922873625626698,-90.99292875435482
-0.016815150197068127,-90.99295973345541
-0.016707095201604936,-90.99299078495403
-0.016598710657932676,-90.99302190827655
-0.016489998591224388,-90.99305310283872
-0.016380961033068426,-90.99308436806403
-0.016271600021484086,-90.99311570337038
-0.016161917600812988,-90.99314710817727
-0.01605191582173441,-90.9931785818964
-0.0159415967411882,-90.99321012395066
-0.015830962422377325,-90.99324173374288
-0.015720014934698233,-90.99327341069458
-0.015608756353709364,-90.99330515421153
-0.015497188761092061,-90.99333696370313
-0.0153853142446289,-90.99336883857937
-0.01527313489812864,-90.99340077824708
-0.01516065282143683,-90.99343278211347
-0.015047870120342524,-90.99346484958234
-0.014934788906566942,-90.99349698005649
-0.014821411297738198,-90.99352917293741
-0.01470773941732569,-90.99356142762859
-0.014593775394603284,-90.99359374352852
-0.01447952136463193,-90.99362612003468
-0.014364979468188158,-90.99365855654725
-0.014250151851748907,-90.9936910524616
-0.014135040667437388,-90.99372360716863
-0.014019648072992531,-90.99375622007187
-0.013903976231725748,-90.99378889055767
-0.01378802731247409,-90.99382161801837
-0.013671803489546091,-90.99385440184702
-0.013555306942739025,-90.9938872414323
-0.0134385398572269,-90.99392013616043
-0.01332150442356166,-90.99395308542549
-0.013204202837608111,-90.99398608860885
-0.01308663730053757,-90.99401914509744
-0.012968810018756157,-90.99405225427454
-0.012850723203865776,-90.99408541552505
