Time (EST),RA (Deg),Dec (Deg),Az (Deg),Alt (Deg),Distance (Km)
2024-08-07 17:00:00-04:00,156.3525658171981,-5.348790193257826,227.17629448724074,33.50974816520097,38301.99731570841
2024-08-07 18:00:00-04:00,171.3806493557844,-5.893390041445723,226.8058587893633,33.04897306257245,38341.157306415
2024-08-07 19:00:00-04:00,186.4078270127659,-6.441611584843776,226.44311156916334,32.59170427381836,38380.26936123961
2024-08-07 20:00:00-04:00,201.43685873753705,-6.956027073352883,226.11051700521065,32.17032841165298,38416.53016386802
2024-08-07 21:00:00-04:00,216.47001661840144,-7.4016103597921195,225.82834245111803,31.81457234840454,38447.30677766609
2024-08-07 22:00:00-04:00,231.50852468903852,-7.748070220095564,225.61395791795954,31.549243450030914,38470.35773574875
2024-08-07 23:00:00-04:00,246.55227438751197,-7.971863039358303,225.48115494281942,31.392419343540805,38484.02285548273
2024-08-08 00:00:00-04:00,261.5998905601722,-8.057763554703028,225.43941532792346,31.354232209670727,38487.35921561984
2024-08-08 01:00:00-04:00,276.6491298957889,-7.999892052641088,225.493146318023,31.436322325967293,38480.2081895942
2024-08-08 02:00:00-04:00,291.6975034245581,-7.8021245895760165,225.6409800927585,31.631963161226075,38463.18837306106
2024-08-08 03:00:00-04:00,306.74295303924134,-7.477851134721462,225.87529058104892,31.926794451012125,38437.61963730532
2024-08-08 04:00:00-04:00,321.78439743624534,-7.049092091333432,226.1820988279142,32.30004814050206,38405.392353295625
2024-08-08 05:00:00-04:00,336.8220002605431,-6.545029962010445,226.5415165796468,32.72612161314603,38368.80141477669
2024-08-08 06:00:00-04:00,351.8570908705932,-6.0000531841136375,226.9288196391754,33.17634673785822,38330.366174276875
2024-08-08 07:00:00-04:00,6.891763155675925,-5.451439466035248,227.31615442727514,33.62082100172011,38292.65486325836
2024-08-08 08:00:00-04:00,21.928263969735845,-4.936826466608113,227.6747733430872,34.03020166396452,38258.12652053045
2024-08-08 09:00:00-04:00,36.9683379841006,-4.491631143449054,227.97758257996443,34.3774034806364,38228.996636137694
2024-08-08 10:00:00-04:00,52.01270728105948,-4.146587842974891,228.2016920353308,34.639170579227,38207.126606068654
2024-08-08 11:00:00-04:00,67.06082905689824,-3.9255783748951134,228.33060835321632,34.79750078001223,38193.933385799945
2024-08-08 12:00:00-04:00,82.11100134864334,-3.8439203585649238,228.355734586896,34.84088132864913,38190.31533083039
2024-08-08 13:00:00-04:00,97.1607927088324,-3.9072569374125092,228.27694521061878,34.7652562861251,38196.592943145624
2024-08-08 14:00:00-04:00,112.20768222242383,-4.111147807863092,228.1021787892344,34.5746072060463,38212.46788329632
2024-08-08 15:00:00-04:00,127.24973683356514,-4.441400632593247,227.84618809509286,34.28101426369579,38237.00826009076
2024-08-08 16:00:00-04:00,142.2861417799854,-4.875112370666067,227.5287462586521,33.904092002986495,38268.67086898378
2024-08-08 17:00:00-04:00,157.31744043091794,-5.38232498647966,227.17267386350807,33.46976318343053,38305.370262824086
2024-08-08 18:00:00-04:00,172.34541929132683,-5.9281513813762095,226.8020077113785,33.00842889520204,38344.599887620716
2024-08-08 19:00:00-04:00,187.3726691388298,-6.475201336406923,226.44050387071593,32.55268673538984,38383.602762061826
2024-08-08 20:00:00-04:00,202.40193799450398,-6.986132258225004,226.11051270387046,32.13481711246565,38419.580090781354
2024-08-08 21:00:00-04:00,217.43544505569338,-7.426158530070312,225.83213977818247,31.7842877518745,38449.91799961133
2024-08-08 22:00:00-04:00,232.47433440786958,-7.76536804122905,225.62254943094266,31.525517559813114,38472.407352309536
2024-08-08 23:00:00-04:00,247.51841154215126,-7.980709847496855,225.49528129783036,31.3761011252495,38485.4306980077
2024-08-09 00:00:00-04:00,262.56623201398355,-8.057532755645166,225.459515366022,31.345634639793698,38488.094158504944
2024-08-09 01:00:00-04:00,277.6155180169106,-7.9905747566903935,225.51930780952935,31.435213240746357,38480.28974106093
2024-08-09 02:00:00-04:00,292.66378954960953,-7.784332049968279,225.67289985688836,31.637597591473256,38462.683591182365
2024-08-09 03:00:00-04:00,307.70903766847755,-7.452775325244126,225.9122550110124,31.937982268569012,38436.63605377842
2024-08-09 04:00:00-04:00,322.75025623719335,-7.018426786706466,226.22299547959136,32.315248230417154,38404.068050642956
2024-08-09 05:00:00-04:00,337.7876889150583,-6.510857506169136,226.58488472371693,32.74355263461246,38367.293622235724
2024-08-09 06:00:00-04:00,352.82272769142924,-5.964704387042849,226.9729426785315,33.19410505106399,38328.83968988356
2024-08-09 07:00:00-04:00,7.85749438964246,-5.417335653257463,227.35919055308773,33.636998171494874,38291.27132239656
2024-08-09 08:00:00-04:00,22.89422129753869,-4.9063137425634435,227.71491349910676,34.042996527932395,38257.035105290735
2024-08-09 09:00:00-04:00,37.93459980651913,-4.4668176118219565,228.01321797218,34.38522618598417,38228.32638190794
2024-08-09 10:00:00-04:00,52.97927438337406,-4.1291949105002335,228.23156881204937,34.64073725498877,38206.98014063586
2024-08-09 11:00:00-04:00,68.02762153341584,-3.916817153102775,228.3539463297553,34.79191711126927,38194.38180985948
2024-08-09 12:00:00-04:00,83.0778779265577,-3.8444031937330796,228.37229145931033,34.827711217923245,38191.39404836957
2024-08-09 13:00:00-04:00,98.1275875297096,-3.916951888997137,228.28701723986777,34.744569119976205,38198.2985120765
