Lat,Lon
24.77922690297017,-55.83369728257389
25.183935844665925,-55.472566691586046
25.47381901295885,-55.087925553256824
25.64681167461447,-54.687334952702585
25.701666554073377,-54.27880931041973
25.637985706480052,-53.870591680163535
25.456230828000734,-53.47091620466406
25.157711300106666,-53.08777107554395
24.74455078291853,-52.728675290806166
24.219634594507273,-52.400481046779184
23.586541275394694,-52.10921098360744
22.84946252451613,-51.85993614665154
22.013116050757414,-51.65669692333859
21.08265582569139,-51.502465849510486
20.063583813288496,-51.39914841365973
18.961666592491703,-51.34761604547334
17.782859489154866,-51.34776440815536
16.533240000846757,-51.39858985588956
15.218951513220777,-51.498277302707166
13.846157628537767,-51.64429358636258
12.42100688322025,-51.8334814988711
10.949607231127406,-52.06215083488962
9.438009400690364,-52.32616394915814
7.8921980796652225,-52.62101434144824
6.318089814040272,-52.9418976539533
4.721536504988385,-53.28377516594804
3.1083334239779936,-53.64143040657023
1.484230724336151,-54.00951990364587
-0.14505251069121972,-54.3826193631381
-1.7738125865779628,-54.75526676011167
-3.39634474830124,-55.12200392552812
-5.006926801809297,-55.47741827506788
-6.599803654484307,-55.816186304608465
-8.169173640968651,-56.13312042961899
-9.709177546221584,-56.42322061925268
-11.213891294764382,-56.68173207630366
-12.67732333651104,-56.90420991854693
-14.093417814905198,-57.08659139660421
-15.45606463336268,-57.2252756214997
-16.759117523714153,-57.317210046492185
-17.996421139343884,-57.359982054278866
-19.161848023405643,-57.35191295181251
-20.24934601246822,-57.29215052491727
-21.252996212169766,-57.18075513468551
-22.167081114599096,-57.01877328483773
-22.986161729832236,-56.80829181952418
-23.705161808494754,-56.55246562773946
-24.319456401500506,-56.255512119898185
-24.824961223000862,-55.92266695787874
-25.218218660963416,-55.56009760755541
-25.496475926227642,-55.174774165183536
-25.65775084186354,-54.774300334366536
-25.700881206759536,-54.36671101495652
-25.625554522462497,-53.96024621652434
-25.432316085298822,-53.56311344380401
-25.122554891689003,-53.1832519200443
-24.69846831600556,-52.828111819960085
-24.163007918078517,-52.504460102474034
-23.51980986334363,-52.218221834574365
-22.773114182105036,-51.97436250283131
-21.927677409347826,-51.776813224485515
-20.988683050657098,-51.62843745792954
-19.96165388273917,-51.53103512905322
-18.852369421381923,-51.485378237765644
-17.666791085646707,-51.491271027320266
-16.410996758541938,-51.54762761085723
-15.091125670426518,-51.65256038408036
-13.71333386756879,-51.8034734196493
-12.283759999844266,-51.997156137925714
-10.808500775774222,-52.22987372573036
-9.293595176904635,-52.49745190306447
-7.74501637888181,-52.795354648567034
-6.168670266372728,-53.11875434277872
-4.570399430831766,-53.46259447113272
-2.955991578676075,-53.82164554922004
-1.3311913362346806,-54.19055531758604
0.2982855011070075,-54.56389452006969
1.9267361730243897,-54.9361997586199
3.5484544734159233,-55.3020150153822
5.15771442240857,-55.65593348946413
6.7487549410070775,-55.992641370567
8.315766398793711,-56.30696511948809
9.852879953241562,-56.593923691592025
11.354160656657045,-56.848786934069324
12.813605369826426,-57.06714107890832
14.225146574683862,-57.24496182239318
15.582663206436745,-57.37869490247457
16.87999960785714,-57.465343339941526
18.110993619832737,-57.50255959767722
19.26951463951531,-57.48873984790103
20.34951217442254,-57.42311637742197
21.345074982320636,-57.305842991292835
22.250500304637683,-57.13806723785249
23.06037199023513,-56.92198254279603
23.769645501381184,-56.66085311177774
24.373736960711966,-56.359004924791705
24.868612625243102,-56.02177744896186
25.25087457063527,-55.655432873331875
25.517838045427165,-55.26702262749164
25.667596005076053,-54.86421441757224
25.699066811458106,-54.45508660019197
25.612021980679117,-54.047899918468936
25.407092108837386,-53.65085896332611
25.085750571002816,-53.27187681205401
24.650276102423007,-52.918355958724526
24.103696753389283,-52.596996937649266
23.44971880514391,-52.313643242168226
22.6926449384534,-52.073167692501045
21.83728621962274,-51.87940181743037
20.88887233389218,-51.73510653953217
19.852964028591114,-51.6419798403794
18.7353710319032,-51.60069531170608
17.54207789920399,-51.61096460038852
16.2791794096935,-51.67161663899457
14.95282636842889,-51.78068704318235
13.569182015871105,-51.93551195978429
12.134388731480449,-52.13282176695834
10.654544345071642,-52.368831208606615
9.135687125162365,-52.63932366768222
7.583788378637239,-52.93972828126272
6.004751543278306,-53.265189433653696
4.404416661751977,-53.610628830779575
2.788569167370248,-53.9708008653949
1.1629519722339967,-54.34034235458672
-0.4667200903996588,-54.71381798741283
-2.09474436337213,-55.08576299060383
-3.7154138619355837,-55.4507246114385
-5.323001006715109,-55.803304066347415
-6.911742444244202,-56.13820057365836
-8.475825828618499,-56.45025902916714
-10.00937948698563,-56.73452274199913
-11.506465949444179,-56.986292433320465
-12.961080386331286,-57.201192379899936
-14.367155046618699,-57.37524414044369
-15.71857081576323,-57.50494770643292
-17.009176986691728,-57.58736915991084
-18.232820241029863,-57.6202329931467
-19.38338364388289,-57.60201617145166
-20.45483614010534,-57.53203985829113
-21.441292588268713,-57.41055356213547
-22.337083774183508,-57.23880545341859
-23.13683512572818,-57.019091909151385
-23.8355520422337,-56.75477917834274
-24.428708923278993,-56.4502906035574
-24.912338223821614,-56.11105422223809
-25.28311528522937,-55.743407827003914
-25.53843440326771,-55.354461579069216
-25.676471685199978,-54.951921760724744
