X,Y,Z
38260.294079215244,15864.599638247726,-8004.7675407385495
37400.04061122518,18252.398566918448,-6905.291837871619
36378.999293226385,20561.727541386404,-5776.126251191929
35201.55734295626,22782.657088124957,-4622.125229418633
33872.774500284126,24905.637474309926,-3448.250152337105
32398.36131789542,26921.539787731297,-2259.5480063746068
30784.654650811564,28821.695212486073,-1061.129689323924
29038.590449154843,30597.93233137808,141.8519627871341
27167.673971266107,32242.612293153034,1344.2243316466818
25179.947542438706,33748.661694786606,2540.817261622935
23083.956001710703,35109.60303263918,3726.4852951436787
20888.70998093804,36319.582594819876,4896.12980548874
18603.647176098923,37373.39567181264,6044.720930092567
16238.59177654845,38266.508976862766,7167.319210303329
13803.712227156908,38995.08017875562,8259.096844023858
11309.477504773211,39555.97446249122,9315.35845975931
8766.612097373514,39946.77804594084,10331.561322358504
6186.049880035374,40165.80859378347,11303.334883193293
3578.8870859488497,40212.12248355764,12226.499590589632
956.3345756971698,40085.518892086555,13097.084879116603
-1670.3303900565352,39786.54068442791,13911.346260317334
-4289.812666063221,39316.47210126552,14665.781440926192
-6890.847817609058,38677.333254474564,15357.145399215466
-9462.250585216927,37871.87145448514,15982.464354244124
-11992.963010648813,36903.549406574675,16539.048567910966
-14472.102016136052,35776.53032700466,17024.50392443684
-16889.00623243087,34495.66004285993,17436.742237473
-19233.281873229498,33066.44615289509,17773.99024026177
-21494.847458884047,31495.034338865684,18034.797220193166
-23663.977196126656,29788.181929664002,18218.041264748037
-25731.342827403576,27953.228831821314,18322.934091975603
-27688.053769034323,25998.065951926677,18349.024444621606
-29525.695365719883,23931.101246626116,18296.2000333155
-31236.365096137743,21761.223546857665,18164.688020413563
-32812.70657408773,19497.76431171509,17955.05404241312
-34247.941198287044,17150.457477171898,17668.199775157955
-35535.897314840484,14729.397572166976,17305.359052293974
-36671.03676640655,12244.996282998003,16868.092553745937
-37648.4787140069,9707.937652628798,16358.281087041987
-38464.02062855983,7129.132108506477,15778.117490520697
-39114.156361944224,4519.669516550426,15130.097193256992
-39596.09121966053,1890.771463765183,14417.007472426734
-39907.753970167156,-746.257024620608,13641.91545449105
-40047.80573932111,-3380.0761259139977,12808.154911829693
-40015.64575159164,-5999.3600083148485,11919.31191193146
-39811.41389351191,-8592.845557224065,10979.209380882467
-39435.99008846197,-11149.380828836038,9991.890647939934
-38890.99048568077,-13657.973022768341,8961.602042004288
-38178.76048023423,-16107.835766376516,7892.774615301081
-37302.364594245395,-18488.435507536073,6790.005072929886
-36265.57326345339,-20789.536815471256,5658.035990809618
-35072.846586301595,-23001.246394980066,4501.735407154046
-33729.31510620385,-25114.055624025612,3326.075875786043
-32240.75771006743,-27118.88143205764,2136.1130714148385
-30613.576739078264,-29007.10534270328,936.9640394212954
-28854.770419214612,-30770.61051341409,-266.2148163105986
-26971.902731574814,-32401.816612091105,-1468.2499121154412
-24973.070850612374,-33893.712383053295,-2663.972735693994
-22866.870295070872,-35239.88575886132,-3848.242071212212
-20662.357938377674,-36434.5513927706,-5015.96610526489
-18369.01304036303,-37472.575491916024,-6162.124317155823
-15996.696467765933,-38349.49784576051,-7281.789059844364
-13555.608279915748,-39061.55095560922,-8370.146738551108
-11056.243861960304,-39605.676184003874,-9422.518496318235
-8509.34879516569,-39979.5368552785,-10434.380317509555
-5925.872658110625,-40181.52825207842,-11401.382463232289
-3316.9219577553645,-40210.78446575571,-12319.368155317952
-693.7123928538792,-40067.18207221943,-13184.391428807576
1932.4793456053658,-39751.340618423346,-13992.734076729077
4550.364029525542,-39264.619918348806,-14740.92161454008
7148.688397083093,-38609.114170951216,-15425.73819624166
9716.283495864363,-37787.6429262239,-16044.240418324807
12242.112659218601,-36803.7389388027,-16593.76995284776
14715.318909865086,-35661.63296203222,-17071.964955656873
17125.271588430885,-34366.23554811351,-17476.77020130305
19461.612006924068,-32923.11593306104,-17806.445901399355
21714.297932461814,-31338.47809711069,-18059.57516901387
23873.646710595473,-29619.134103711247,-18235.070097273496
25930.376844398703,-27772.474831201474,-18332.176426418133
27875.647851170885,-25806.438222937533,-18350.476779421766
29701.098226838865,-23729.475191490874,-18289.892452476706
31398.88135536931,-21550.51332318629,-18150.68375271593
32961.699210036946,-19278.91853781232,-17933.448881744
34382.833701981945,-16924.454867874472,-17639.12136973209
35656.17554223091,-14497.242528842096,-17268.966070944032
36776.25049318383,-12007.714460092415,-16824.57373775398
37738.242897283744,-9466.571521793203,-16307.85419614686
38538.01638153653,-6884.736539786638,-15721.028151793522
39172.13164905226,-4273.307394427009,-15066.617661451117
39637.86128068632,-1643.5093545672642,-14347.435310345323
39933.201482936536,993.3531398888961,-13566.572141483852
40056.88073093145,3625.9450398821127,-12727.38438846287
40008.365268802314,6242.9493860019775,-11833.479068210885
39787.86144296907,8833.115935248761,-10888.698495175406
39396.31485748786,11385.309507056698,-9897.103783142631
38835.40635414914,13888.557841483249,-8862.95740502508
38107.54483369077,16332.098763499313,-7790.704885402319
37215.85694792027,18705.426451204778,-6684.955703948335
36164.173706196896,20998.336608417176,-5550.46349177117
34957.01405274301,23200.970347712326,-4392.105605319028
33599.56548467378,25303.856594367222,-3214.86216572592
32097.661792972696,27297.952828952384,-2023.7946533333331
30457.75802163504,29174.68399229556,-824.0241496071159
28686.902751653735,30925.979385374936,379.29068027107655
26792.70782909156,32544.30740406135,1580.9757689404973
24783.31566493753,34022.707960436346,2775.8638984104473
22667.364250579754,35354.82244713288,3958.8169233606986
20453.950035588517,36534.92111846686,5124.7478728641445
18152.588829191285,37557.927767980786,6268.642833939562
15773.174892850977,38419.44159609712,7385.582523053194
13325.938400351008,39115.75617291207,8470.763452276939
10821.401448037188,39643.875414113,9519.51859904958
8270.332805110194,40001.52650054932,10527.33749011242
5683.70159834007,40187.169685508976,11489.885613196206
3072.6301313176414,40200.004946943794,12403.023072458951
448.3460409592272,40039.975455736574,13262.822407389667
-2177.86600198366,39707.76784473368,14065.58549807549
-4794.71284065523,39204.809277171225,14807.85948404585
-7390.94141868794,38533.261326903055,15486.45162793288
-9955.387195986352,37696.010696710735,16098.443059778423
-12477.02218552992,36696.65681445695,16641.20134281511
-14945.002403573386,35539.496360579615,17112.391806377163
-17348.714529290526,34229.50479334699,17509.987597196832
-19677.82157226892,32772.31495162666,17832.27840562267
-21922.307351562227,31174.19282707973,18077.877829236226
-24072.51959414699,29442.01061040699,18245.729342031496
-26119.211467576893,27583.2171274368,18335.11084349265
-28053.581367395447,25605.805792761505,18345.637767904645
-29867.31078838364,23518.28021856785,18277.26474052741
-31552.60011600522,21329.617627246906,18130.285773470932
-33102.20218431438,19049.230224921517,17905.333000424034
-34509.45345530765,16686.92470281546,17603.3739556988
-35768.30268581931,14252.860040384612,17225.707409280527
-36873.33695808351,11757.503792556112,16773.957775877323
-37819.804962140086,9211.587048895108,16250.068121998382
-38603.637429518974,6626.0582592875535,15656.29180128458
-39221.464630419265,4012.036124597272,14995.182754050955
-39670.6308588316,1380.7617558463887,14269.584512981199
